LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
130000,1,2,3,35,0,-1,0,-1,0,-2,53233,57063,38320,57755,44202,0,7092,40523,20312,44538,43180,0,0
100000,1,1,1,29,-2,0,0,-2,1,1,0,25162,21317,0,20407,24192,0,19408,11398,0,144,1066,0
70000,2,3,1,30,0,-1,-1,0,0,0,26275,27081,27264,26560,28817,25451,2465,18178,18218,24303,19495,8786,0
40000,1,1,2,32,-1,-1,-1,0,1,1,33598,27370,24062,24178,29911,32696,5532,26326,20077,12527,130,2337,0
120000,2,3,2,30,-2,1,0,-2,-1,-1,0,461,333,0,350,333,0,34,311,0,182,224,0
110000,2,2,1,43,2,0,1,1,-2,-2,41767,34366,24873,39989,0,0,3237,19776,11278,22,0,0,1
30000,2,2,2,33,0,0,-1,0,-1,0,9960,8394,9409,7895,10422,8233,7858,2735,8385,6030,8632,6426,0
270000,2,1,2,28,0,0,0,0,0,0,182574,191439,152709,206236,182280,186448,99571,143448,101995,137447,168894,89826,0
50000,2,1,2,36,0,-2,1,0,-1,-1,15678,0,15365,13638,10086,14802,9308,0,254,6952,5207,5138,0
30000,2,1,1,35,-1,-2,-1,-1,-1,-2,12329,0,14439,15524,14488,0,10751,0,10986,6739,6586,0,0
270000,2,2,1,45,-1,-1,-1,-2,0,0,91261,88372,113773,0,106478,115995,22828,27826,24442,0,98072,107114,0
200000,2,2,1,34,-1,-1,0,0,-1,-1,50885,57321,54784,55629,41409,44535,43293,33602,31425,38760,10762,22205,0
220000,1,2,1,46,-1,0,-1,-1,-1,-1,88869,94055,69299,91198,87562,84387,64075,80955,56936,30534,61567,72090,0
30000,2,1,1,28,0,0,0,0,-1,-1,2723,2754,2698,2141,1835,2233,1924,1900,1840,1361,722,1850,0
210000,2,4,1,50,-1,-2,-1,-2,0,-1,24023,0,23518,0,18822,21488,18056,0,18386,0,10777,8941,0
120000,1,2,1,47,0,0,0,0,-2,0,42027,55688,43814,49347,0,53830,19160,31663,34183,12037,0,38869,0
50000,2,2,2,36,-1,-1,-1,-1,-1,0,13837,19345,22422,19985,24810,25547,9448,13644,10979,10211,21201,8599,0
170000,2,1,1,33,0,-1,0,-1,-1,-1,13253,11415,9894,13065,10864,12412,8416,4109,3971,11848,4576,7736,0
130000,2,3,2,44,-1,-2,0,0,0,-1,43806,0,47953,41236,43931,32823,18457,0,24382,23725,34451,31892,0
70000,1,2,1,67,0,0,0,-2,-1,-1,22597,28495,30166,0,25235,20265,10800,24689,24868,0,23958,19793,0
50000,2,4,2,34,0,0,1,0,0,0,16165,19240,17735,13537,13926,12650,11037,13080,943,4806,10360,7391,0
50000,1,2,2,39,2,0,0,0,-1,0,14910,16612,16290,17501,13732,14602,4724,3564,9270,13851,4640,10754,1
90000,2,2,1,45,1,1,0,0,0,1,17652,12559,16787,16964,16015,19948,251,130,2825,10936,8572,3583,0
130000,1,2,2,46,0,1,0,0,-1,0,80409,80441,69522,82261,88660,61162,40564,7429,63904,47857,38179,41529,0
130000,2,2,2,43,0,-2,-1,-1,-1,-1,14411,0,9844,11834,12174,14592,9113,0,5332,7516,6243,2867,0
50000,1,2,2,29,0,-1,0,-1,-1,0,22074,16786,20306,17708,25107,21641,11336,10725,9115,13471,15899,18754,1
420000,2,3,1,39,0,0,0,0,0,-1,70437,45342,64713,58287,73169,60118,50304,6283,48130,53191,39711,24816,0
40000,1,2,1,38,-1,0,0,0,-1,0,13048,16684,11527,16243,15076,13122,12367,3463,4967,13934,12024,5289,0
40000,1,2,1,43,0,-1,0,0,-2,0,16774,22156,19317,19857,0,23710,6064,19157,9787,15640,0,4119,0
40000,1,2,1,26,-2,2,2,-2,0,1,0,27078,23528,0,22562,18377,0,561,872,0,20714,5161,1
100000,2,3,2,29,0,0,0,-1,0,-1,52527,51975,65471,59976,65876,75547,50260,19442,40399,42066,27674,36980,1
50000,2,2,1,55,1,0,0,0,0,0,17787,18815,25622,19090,26842,17240,881,17557,15705,10094,5890,1009,0
220000,2,1,2,30,0,0,0,0,0,0,145982,121505,142385,129515,123230,116681,108891,67662,95977,94569,72135,109005,0
100000,1,2,1,35,0,-2,-2,-1,-1,-1,33679,0,0,30643,38525,34103,29156,0,0,19541,15472,27732,0
160000,2,3,1,32,0,0,-2,1,0,0,25593,24980,0,27195,25452,36405,11782,19291,0,2526,20200,12107,0
90000,2,3,1,32,0,-1,-2,-1,0,0,63904,66725,0,63637,57903,48932,47233,37408,0,18012,31277,28614,0
40000,1,2,1,50,0,0,0,-1,0,-1,1128,1102,1073,1008,1136,1072,1084,500,927,412,696,932,0
170000,1,3,2,39,0,0,0,0,0,1,71737,70292,55309,61109,66768,64423,64238,40237,50835,53701,31131,21609,1
30000,2,1,1,26,0,0,0,0,0,0,2927,2771,2361,2717,3847,2577,2382,1915,1003,2284,2946,1574,0
80000,1,1,2,33,0,0,1,2,-2,2,19209,20190,24964,23529,0,14174,16605,10896,2112,1445,0,17,0
50000,2,2,2,40,0,0,0,-2,1,1,30232,23923,25755,0,22985,25306,20008,20682,14849,0,512,143,0
320000,1,2,1,69,1,0,0,-1,0,0,130428,186624,143481,132037,178301,149680,12284,113655,137343,82941,60467,116632,0
40000,2,2,2,27,0,0,-1,-1,-1,-1,5075,6428,5530,5092,4755,3563,4173,4726,5034,3471,4155,3434,0
60000,2,1,1,30,1,2,2,2,1,1,16640,18064,14921,13791,16046,15915,1154,761,1913,237,758,3287,1
120000,2,1,1,29,-1,-2,-1,0,0,-2,8920,0,8978,9483,9887,0,3422,0,2632,5501,5973,0,0
160000,2,2,2,40,0,0,0,-1,-1,-1,89643,97091,79708,93415,67268,81325,68351,11035,54055,27722,16739,27940,0
90000,1,1,1,29,0,1,2,1,1,1,15651,13330,20614,15126,15502,15930,1053,1912,137,2883,1987,1084,0
120000,1,2,1,29,-2,0,0,-2,0,-1,0,88777,50384,0,85161,68493,0,28571,41000,0,83963,27643,0
200000,2,2,2,36,0,0,0,0,0,1,54425,47801,65867,64870,57181,71028,42083,28250,43993,31484,49118,7504,0
70000,1,1,2,23,-2,1,0,-1,0,-1,0,31030,29396,36698,29760,22101,0,3228,17464,5089,20784,17848,0
250000,1,1,2,46,0,0,0,1,0,0,85507,121446,102735,98054,100576,111114,42822,83918,50330,2872,72924,96959,0
270000,1,2,2,39,0,0,0,0,-2,-1,42606,35635,35878,34640,0,31527,20047,33398,30195,10581,0,28659,0
50000,1,1,1,37,-2,0,0,0,0,0,0,27570,29675,21736,25913,29591,0,19927,19476,21646,11206,8648,0
70000,2,3,1,25,0,0,0,2,2,-2,18659,19676,19322,14859,16071,0,11495,14406,11361,2401,1804,0,0
160000,2,2,2,26,1,0,0,0,0,-2,39052,35669,51200,41100,33709,0,12173,23042,32373,12898,18138,0,0
40000,2,1,1,35,1,0,0,-1,0,0,16836,16341,20674,19202,22808,21469,772,14536,11546,17061,10692,14839,1
360000,1,2,2,40,0,0,1,0,0,-1,138232,107207,145901,87335,107436,108836,122719,87372,15120,68034,47030,62033,0
120000,2,3,1,32,0,1,1,0,-1,0,21278,20876,20620,20508,26323,17637,14426,3208,156,10585,23220,16049,0
90000,1,2,1,28,0,1,2,0,0,-2,43547,38798,46839,49978,32623,0,14639,3723,7298,32909,20253,0,1
70000,1,1,2,34,-1,0,0,-1,-1,0,24049,20266,17050,18021,15239,16473,4338,11768,12731,15498,14446,9427,0
80000,1,1,2,29,-2,-1,0,0,0,-2,0,32109,28959,36280,35738,0,0,23613,19324,9119,21221,0,0
60000,2,2,1,35,-1,0,-2,-1,-1,-1,13945,10690,0,14195,10999,12587,3686,3546,0,10443,9999,8632,0
130000,1,1,2,29,0,0,0,0,0,0,44444,37685,42016,37105,43657,34259,20250,28081,31069,30431,20703,25340,0
70000,2,2,1,32,1,0,0,0,0,0,35227,37207,36105,36104,31787,31858,10075,25921,13151,32139,13775,25987,0
90000,1,1,2,29,1,0,1,1,2,2,25513,19118,27901,23491,18732,20895,10592,11504,583,43,6335,371,1
10000,1,2,1,28,-1,0,1,0,-2,0,1975,1915,2153,1796,0,2233,1873,1095,406,447,0,1448,0
250000,2,1,1,42,-1,-1,-1,-2,0,-1,75382,61834,64837,0,62694,62661,47555,51208,57110,0,28997,33958,0
410000,1,1,2,50,-1,-1,0,-1,-2,-1,118826,80964,90405,80908,0,89824,73566,57174,72527,58338,0,80810,0
170000,2,2,1,53,-1,-1,-1,-1,-1,-1,65678,77999,49424,66085,44585,61131,49286,74112,36422,24255,31921,59722,0
120000,2,1,1,51,-1,-1,-1,-1,-1,-1,51247,43285,49463,57398,61231,48122,22792,36026,43372,44188,41636,39781,0
70000,2,1,2,26,0,0,-2,0,0,0,9377,8855,0,8620,6521,9649,1654,3960,0,2645,2464,7654,0
80000,2,1,2,25,-2,2,1,2,2,1,0,11035,6851,9197,7858,8381,0,3276,361,1909,148,381,0
140000,2,2,2,26,0,0,-1,-2,0,0,65650,66107,82496,0,59656,64965,46690,15463,38037,0,41099,24020,0
30000,1,3,1,36,1,0,0,0,0,-1,25373,22827,23843,23619,28298,20040,1181,12860,21066,20609,19614,12506,1
50000,1,2,1,32,0,1,3,0,2,0,24604,30603,27229,28817,24934,26043,20483,174,1950,9128,4493,8195,0
30000,2,2,1,36,1,0,1,1,1,2,25878,25203,29145,29612,24496,21701,374,16852,1246,4599,1440,718,1
50000,1,2,2,34,0,0,0,0,1,0,4229,4327,3917,3543,3843,2942,2727,3212,1737,3176,183,1286,0
100000,2,2,2,30,0,0,-2,0,0,0,15976,15626,0,19516,17247,20262,14371,9016,0,12067,13891,2215,0
30000,2,1,2,41,0,-1,-1,-1,-1,-1,8654,8589,7330,5783,6028,5925,3513,2466,3860,3998,2585,5422,0
80000,2,1,2,31,-1,0,-1,-2,0,0,9081,12177,11020,0,9872,11026,8758,10225,10212,0,6712,4651,0
190000,1,1,2,43,0,0,0,-2,0,-1,61740,78072,71094,0,60771,46552,32099,49815,53771,0,59153,28769,0
80000,2,2,2,36,-1,0,-1,-1,-1,-2,32340,32018,28908,25685,24509,0,27112,12103,13903,23256,21253,0,0
120000,1,1,1,26,0,0,1,1,2,-2,61212,57416,59581,55503,53212,0,35103,26710,10761,3341,2875,0,0
60000,1,1,1,34,-2,0,0,0,0,0,0,30521,37100,31409,26438,28499,0,11267,24539,19406,21882,26917,0
170000,2,1,2,40,0,1,0,0,-1,-1,73027,72114,91383,60155,58197,62185,47128,100,28173,5754,44989,44994,0
300000,2,2,1,32,-2,0,0,0,1,0,0,28214,23683,22159,14781,22276,0,24728,8052,19306,1580,7077,0
210000,2,2,2,32,0,0,0,-2,0,0,109460,142415,130730,0,96099,132219,67762,63584,79005,0,29537,48476,0
80000,2,1,2,41,-2,0,0,-1,-1,-1,0,77870,65874,77365,67861,59392,0,76982,51577,60639,46518,41036,0
160000,2,1,2,23,0,-2,-1,-1,-2,-2,6940,0,5281,4996,0,0,3286,0,3614,1839,0,0,0
140000,2,1,1,29,1,0,0,0,2,1,38029,45947,34714,31110,39567,39439,347,25536,32314,15112,983,2696,0
100000,2,1,1,32,0,1,0,-1,-1,-1,5014,5394,4440,5233,4851,3848,3342,768,3949,3924,2416,822,0
110000,2,1,2,26,1,0,0,1,1,0,22234,27804,30385,26584,28192,24926,4520,16940,29096,4865,332,13483,0
20000,2,1,1,32,0,0,0,0,0,1,3903,4767,5006,4169,3569,5221,2439,915,4114,3864,1141,1545,0
60000,2,1,1,32,1,-1,0,-2,1,1,25974,19645,16832,0,24669,23760,1360,19407,14388,0,4729,1164,1
210000,2,2,1,26,-2,-2,-1,0,-1,0,0,0,120349,94441,105279,105051,0,0,95988,32361,18911,101440,0
50000,1,2,2,34,0,2,2,0,0,-1,8250,10040,6752,7480,9006,7864,5603,3229,487,4052,5529,5846,0
150000,1,3,2,33,1,0,1,1,1,1,63731,76082,75064,53369,55077,85205,2314,59795,2796,11863,8047,602,1
90000,1,2,1,61,-2,1,0,0,1,0,0,29106,26483,26336,20198,23946,0,2267,5203,22559,2071,8114,0
170000,1,2,1,51,0,0,-1,-1,-2,-2,51443,65941,57546,56776,0,0,24108,23209,49569,37786,0,0,0
290000,2,1,1,38,-1,0,0,0,0,-1,36924,46887,40461,41547,38050,30799,21759,38195,14825,36475,36357,24858,0
110000,1,2,3,33,0,0,1,0,-1,0,33350,35139,33280,33958,36800,33581,26824,33015,8036,25808,27454,4552,0
70000,1,1,1,31,0,-1,0,0,0,0,46639,55958,52931,55660,50919,29447,28800,29502,13232,28087,43891,15127,0
90000,2,1,1,26,0,-2,-1,-1,-1,-1,26967,0,29708,37422,23141,23472,12117,0,12425,24785,13032,6314,0
300000,2,2,2,30,1,0,0,0,0,-2,248765,186465,218317,234871,154999,0,226,126425,181773,192424,133767,0,1
250000,1,2,2,36,-1,0,0,-1,0,0,55222,53106,45856,48580,42536,48510,36674,30928,17587,37266,37895,42888,0
100000,2,2,2,51,-2,-1,-1,0,-1,-1,0,20894,13177,17544,13619,14516,0,6325,9360,13234,10993,10446,0
60000,2,2,2,30,0,-2,0,-1,-1,-1,10426,0,11714,9976,10461,10643,9036,0,11228,6049,2377,5597,0
80000,1,1,2,30,-2,0,0,0,-2,0,0,12629,12782,12886,0,9903,0,4811,7014,3286,0,9362,0
170000,1,1,2,29,0,-1,0,0,-1,0,56437,50230,49178,60480,46219,40370,27882,19562,30305,48859,26770,7520,0
70000,1,2,1,24,1,-2,0,1,0,0,27420,0,20835,28675,20809,19350,1621,0,15551,4743,14551,13396,0
40000,2,2,2,31,-1,-1,0,-1,-1,-1,21662,22828,23611,16178,26680,27524,7989,16049,20170,9264,22446,15417,0
800000,2,1,1,39,0,0,0,0,0,1,456449,338753,308256,336065,424566,415221,161782,69146,122121,255374,85304,133832,0
50000,1,2,1,24,1,-2,1,2,2,1,18638,0,17757,14442,19226,14526,142,0,7010,2954,2071,232,0
110000,2,2,2,24,-1,-2,-1,-1,-1,0,54937,0,64468,34685,45918,45254,30145,0,31669,15294,23893,29578,0
120000,2,1,1,31,0,0,0,-1,-1,-2,12257,15473,9786,7691,12974,0,9147,4377,5287,5269,9862,0,1
50000,2,3,2,33,0,0,0,-1,-1,-2,13904,15421,13346,19206,14448,0,5915,14195,3737,15343,9895,0,0
450000,2,2,2,44,-1,0,0,-2,-1,0,151505,122155,115084,0,115701,99593,97000,112311,41113,0,59670,64086,0
110000,2,1,2,45,-1,-1,-1,-1,-1,-1,58423,54682,49612,58899,63799,59411,41922,43665,42865,44140,20126,41001,0
50000,1,3,2,40,1,1,1,0,1,1,11875,14900,14651,11815,14836,14155,1417,330,71,5960,2083,1899,0
130000,1,2,2,39,0,0,0,-1,-1,0,13936,12067,15176,10415,9442,9792,10743,9709,11331,5760,1422,5142,0
150000,2,2,2,33,-2,0,0,-1,-1,-1,0,39460,40901,35764,34895,34866,0,27790,22397,7007,30715,26067,0
80000,2,4,1,26,-1,0,-1,0,0,-1,21227,21695,21051,22154,19612,16782,10475,13910,7386,19208,11311,6087,0
110000,2,2,2,39,0,-2,0,0,0,0,81688,0,79831,70931,56114,63722,17763,0,65153,34045,46467,42700,0
430000,2,2,1,24,0,0,-1,0,0,1,94085,69614,99996,80201,83952,71757,42217,35903,59075,27769,32033,56,0
50000,2,2,1,57,-1,-1,-1,-1,-1,-1,13458,12198,12855,15345,17122,16412,10910,6086,5809,6663,12434,6111,0
100000,1,1,1,45,0,1,1,0,1,2,27197,24155,29181,26601,16081,25337,10585,2574,2349,10934,6409,871,0
60000,2,2,2,33,-1,-1,0,-1,-2,-1,41153,24729,25315,37201,0,28192,25523,11369,16969,26841,0,19592,0
50000,2,1,1,35,0,0,-2,0,0,-2,11548,13728,0,9667,10634,0,8461,6767,0,6177,3617,0,0
130000,2,2,2,21,0,1,0,0,-1,-1,90490,68333,89133,90167,82076,82795,84859,18077,58292,21590,55598,43883,0
60000,2,1,2,34,0,0,0,0,0,0,22532,22687,24182,23514,24897,26106,14377,15026,16984,21071,19705,21978,0
190000,2,2,2,35,-1,-1,0,-1,-1,0,32985,29755,30400,19805,30901,25434,25060,22157,29296,15177,23819,13072,0
60000,2,2,2,48,-2,-1,-1,-1,-1,-2,0,26291,26322,16052,33308,0,0,13915,20426,11107,15986,0,0
60000,1,2,1,32,0,1,0,0,0,0,21017,17767,23615,19570,22243,18220,14005,230,17518,7641,20031,15412,0
50000,1,2,2,27,0,0,0,0,0,0,29981,37779,26975,34498,33878,26923,23179,13963,12309,12639,16719,14762,0
100000,1,2,1,29,0,0,0,-2,0,0,30612,28544,29171,0,26124,32310,16111,15434,13291,0,24470,13628,0
110000,2,2,2,37,-1,-2,0,-2,0,0,55483,0,51349,0,57120,51628,16957,0,46289,0,51162,43495,1
170000,2,1,1,25,-1,-1,-1,-1,-2,0,24234,20059,19292,21812,0,17681,14901,17661,7151,8892,0,10704,0
80000,1,2,1,28,-1,0,-1,-1,-1,0,46339,53209,53068,52515,40078,39846,43763,40648,35337,46499,33908,16229,0
50000,2,1,1,27,0,-2,1,0,2,1,15218,0,13887,10762,11238,11953,9037,0,1570,2515,4138,118,0
140000,1,2,1,38,-1,0,0,0,1,-1,93801,86889,92352,85623,78745,71447,59047,39840,61426,77318,3950,47583,0
80000,1,3,2,25,0,0,0,0,0,0,33304,24008,24022,26384,21133,22799,26923,19859,10462,18745,7038,19738,0
100000,1,2,1,24,-1,-1,-1,-1,-1,-1,26833,34404,34089,28933,26681,32958,18877,32683,21573,5045,12054,20336,0
100000,1,1,1,31,-2,0,0,0,0,2,0,10323,9089,9068,10975,10678,0,6218,5679,4427,10049,221,0
100000,2,2,2,30,0,1,3,1,0,0,46430,36891,31463,45399,50668,41542,30969,7783,4994,396,19712,30641,0
50000,2,2,1,25,-2,0,0,0,0,-1,0,17197,20564,13523,16987,14064,0,1829,14945,10003,16616,9248,0
30000,2,2,1,30,1,-2,0,1,1,1,16823,0,18653,16029,14908,11784,409,0,13030,863,389,1763,0
80000,2,2,1,30,1,0,0,0,0,0,26611,31121,31614,21766,19640,31115,5186,12275,21020,14372,16605,26990,0
40000,2,1,2,24,0,0,0,2,1,-2,28104,24226,29878,27950,28657,0,16519,8733,26107,4888,3472,0,0
110000,1,1,2,52,0,-2,0,-1,0,0,92170,0,92037,101521,85272,71991,36576,0,71566,81098,47605,37623,0
80000,2,2,2,43,0,0,0,0,0,1,8134,6198,6667,6128,6898,4933,6185,5373,5582,5355,586,543,0
30000,1,3,1,32,0,0,-2,0,0,-1,1675,852,0,1711,1828,1374,803,711,0,1058,449,640,0
140000,1,1,1,47,-2,3,1,1,0,1,0,20681,14359,28765,16202,17589,0,898,224,1232,5615,1418,0
140000,2,1,1,42,0,-2,2,0,-1,-1,40883,0,37309,44858,24089,25302,27494,0,2952,25112,8339,14089,0
90000,2,1,2,32,1,1,1,1,-1,-1,19350,24285,24615,18988,14972,19803,4260,1873,1952,1642,10464,5741,0
60000,1,2,1,26,2,1,1,1,0,0,33460,27509,43265,35818,28058,36964,2838,5754,3507,6859,23112,27894,0
140000,1,2,2,31,-1,-1,-1,-1,-1,0,33661,36074,34289,36855,28600,29313,12170,6368,21594,25459,16974,20000,0
60000,1,2,2,38,0,0,0,1,1,2,37007,34430,39395,29840,26162,30753,17645,14032,18541,4006,1963,3644,1
80000,1,2,1,27,0,0,0,1,1,1,44293,50632,40395,49430,42087,34992,35200,23239,34049,10477,8785,2617,0
170000,1,2,2,62,1,0,0,-1,-1,-1,92455,71075,71515,63109,80455,77689,3531,49191,21882,21261,34060,59303,1
50000,1,1,1,33,2,1,0,1,2,2,25929,22269,31683,25855,22823,17260,661,3470,26766,2201,3784,1386,0
60000,2,2,2,30,1,1,0,0,-1,0,24159,28076,18431,22062,21238,24571,1187,92,16316,8478,12994,6036,1
130000,1,1,2,27,0,0,2,1,1,1,940,631,810,694,472,751,463,335,35,107,4,223,0
310000,1,1,2,34,-2,0,0,-2,0,0,0,107729,105961,0,97180,108456,0,96367,101982,0,90777,38129,0
60000,1,2,2,27,0,0,0,-1,0,0,27360,42845,38867,38955,28768,30239,15449,37643,12671,10070,1319,19957,0
30000,1,3,1,35,1,0,0,0,1,-2,5054,4059,4564,3933,3926,0,63,2280,1589,2025,384,0,1
100000,1,3,2,46,2,1,-2,0,0,0,23089,32314,0,32191,28745,26900,194,5686,0,26623,16716,15821,1
60000,2,3,2,36,-1,-1,0,0,0,0,43381,50499,41131,49930,46590,53571,40794,44535,20282,48856,34127,38092,0
60000,2,2,1,32,0,-2,0,1,1,2,40629,0,36859,33773,45674,35963,21588,0,19752,7411,1501,1045,0
110000,1,2,2,27,0,0,0,0,0,0,15166,12318,11006,10777,16145,12265,12019,10180,9784,2855,14601,5447,0
30000,1,2,1,32,0,0,0,0,0,0,7778,7188,7396,5118,8028,7438,6705,5164,4691,3110,6510,5788,0
170000,2,1,2,40,-1,-1,-1,-1,-1,-1,4090,3696,3474,4321,3987,3241,3921,2577,2651,2949,2390,790,0
230000,1,2,1,39,0,-1,-1,-1,-1,0,71902,63781,67445,76230,59312,63847,33796,58549,53441,24475,44744,51769,0
70000,2,1,2,29,-1,-1,-1,-1,-1,-1,24047,25483,26918,31166,24385,25350,7414,11797,21616,25325,12156,20106,0
150000,2,3,1,25,0,-1,-1,-1,0,-1,22039,23214,23960,22667,22963,22465,17301,19014,19380,19596,16222,21249,0
420000,1,1,1,36,-2,0,-1,0,-1,-1,0,180891,209604,187631,189351,214340,0,116021,176569,105305,163281,63939,1
60000,2,2,2,28,0,0,0,-1,0,0,13926,12956,12377,9824,12663,10959,12240,12124,8223,7289,3345,4670,0
90000,2,4,2,37,1,1,0,0,-1,-1,42667,38040,40517,27058,39918,33290,4947,948,22087,23313,34492,27185,0
40000,2,2,1,27,0,0,0,-2,-1,-2,14697,13590,13978,0,14349,0,13781,8571,2253,0,8038,0,0
130000,1,1,2,26,0,0,0,0,1,3,9381,10769,7596,6836,10652,13086,6409,5755,4133,1574,515,522,1
80000,2,2,1,27,1,0,0,0,-2,-1,27294,23634,23168,25021,0,24288,4412,20569,14364,17794,0,9413,1
130000,1,3,2,44,0,0,0,0,1,0,40699,61196,47184,41870,42264,60744,34928,52643,31861,6384,445,28515,0
120000,1,2,2,53,-2,-2,1,1,0,-2,0,0,8347,10350,10733,0,0,0,631,815,5712,0,0
130000,1,2,3,26,0,-2,0,0,0,0,47758,0,64948,49862,46969,45165,12660,0,41409,21919,11854,25274,0
110000,2,4,1,36,-2,1,0,0,-1,-1,0,18193,27470,21804,20249,18090,0,462,21541,6525,14029,15811,0
120000,2,2,1,25,-2,1,0,1,2,2,0,29391,26799,34366,40781,27130,0,838,16370,6141,12888,131,0
40000,1,1,1,49,0,1,0,0,1,2,20517,15349,21665,20946,20155,21365,16389,568,20605,15202,8819,1489,1
290000,2,2,1,24,-1,-1,0,0,0,0,108572,110751,125006,117305,103721,114972,92370,40411,92222,80576,16021,55698,0
150000,1,3,2,38,-2,0,1,1,0,0,0,105824,100355,87899,79714,88172,0,91699,7588,3363,33421,59955,0
310000,1,3,1,48,1,-2,0,0,0,0,123830,0,112130,96399,99256,91687,22883,0,106813,89253,23943,86344,0
20000,2,3,1,38,0,0,0,0,0,-2,2837,2713,2474,2128,2416,0,1931,2047,2383,203,1086,0,0
120000,2,2,1,25,-1,-1,-1,-1,0,1,35658,43526,39314,41130,42081,38345,3204,36798,25805,8761,33099,1559,0
50000,2,3,1,34,-1,0,0,0,0,0,13097,16365,12273,11479,15279,11458,7960,9120,6194,9990,10166,9716,0
280000,2,1,2,37,-1,-1,-1,-1,-1,-1,17772,18565,21656,20190,21704,18157,9601,14053,3537,16284,14513,14240,0
50000,2,1,2,28,-1,0,0,-1,-1,-1,33502,26655,26257,27613,25749,18720,22364,19745,20363,16099,25181,10640,0
180000,2,3,2,30,0,0,0,0,0,0,68471,64893,66159,68244,73689,65197,47258,27154,60475,29360,44166,26900,0
270000,1,1,1,22,0,0,0,1,0,0,65605,68719,59918,55238,51295,53212,43833,37174,41535,10319,35956,39756,0
180000,2,2,1,22,0,-1,-1,0,-1,0,109821,100358,107793,97874,123080,87558,55911,67414,92914,54718,88758,75627,1
130000,2,2,2,38,0,0,0,0,0,-1,15358,13478,12973,13174,13780,11489,13723,13052,9621,12746,6511,7801,0
260000,2,2,2,33,0,0,0,0,0,0,159803,144921,142884,148180,191046,162386,83632,119536,48331,135057,107388,110902,0
100000,1,1,1,30,0,1,0,-2,0,0,10372,18249,15686,0,13134,13205,5166,4644,6165,0,9516,9517,1
40000,2,1,2,32,-2,-2,1,0,0,-1,0,0,10792,11571,12885,13749,0,0,1459,10757,7817,10698,0
50000,1,2,1,50,1,2,2,1,3,-2,22536,26571,24004,27381,22835,0,3317,4744,181,1878,1498,0,1
40000,1,2,1,33,1,0,0,0,0,0,24309,26211,25304,25534,25849,25057,994,9319,19528,14238,21992,8797,0
40000,1,1,1,28,-1,0,0,0,-2,-2,10541,11201,14126,10332,0,0,1650,7786,13756,2359,0,0,1
80000,1,1,2,39,0,1,0,0,1,2,58874,49950,44003,42697,41046,46430,21354,1851,9930,12269,6019,2222,0
40000,2,2,2,38,0,0,0,0,0,0,38107,40387,35024,32387,39597,35996,25637,8714,3118,14145,25922,25930,0
90000,1,2,2,29,0,1,-2,0,2,0,71028,58908,0,73062,58570,54207,60779,3045,0,15953,15657,34467,0
30000,2,2,1,68,0,-1,-1,-2,0,-1,5182,5310,5105,0,5459,4682,2720,1204,3577,0,3394,2548,0
230000,2,1,2,33,8,8,1,3,2,1,93235,106996,101872,91252,88441,82776,4602,4737,6849,3977,1890,5265,1
130000,1,2,1,31,-1,-1,-1,-1,-1,-1,7691,7071,6980,6867,6060,7471,6525,1565,5302,6673,2661,7373,0
140000,1,2,1,34,0,0,0,1,1,0,36011,35382,27140,23546,31814,23955,14201,28860,19961,2504,1365,16095,0
60000,1,1,1,30,0,0,0,-2,-1,-1,11126,9167,11822,0,10851,12735,8791,8023,3781,0,8141,12246,0
150000,1,1,1,34,-2,0,0,0,-2,0,0,98543,91732,84738,0,91169,0,87685,56484,55144,0,84938,0
170000,1,1,2,48,0,1,1,0,0,0,62074,52560,63528,78918,59341,65256,41696,4216,2928,42024,28493,44222,0
200000,2,1,1,46,0,0,0,1,0,0,71247,67650,77634,83326,65744,80748,60762,47032,16210,18641,57376,46238,0
80000,2,3,2,28,0,0,-1,0,0,0,59915,53087,63376,47572,63006,71351,28794,42236,52062,24244,41641,50008,0
40000,1,1,1,35,0,-1,0,0,0,0,18181,14762,18703,16629,22891,19437,15031,8658,7395,8373,16129,11921,1
110000,2,2,1,27,0,0,0,0,0,0,12157,11115,9368,10860,10255,10723,3372,7718,6404,9548,9552,4574,0
130000,2,2,2,30,0,0,0,1,2,2,6261,7134,6597,6789,8053,5477,3969,5445,5007,236,849,493,0
40000,2,3,2,27,-2,0,0,1,1,1,0,20351,27319,18162,21576,18701,0,18586,11710,6752,413,1063,0
360000,1,1,2,26,0,0,0,0,0,0,81008,93266,82079,76907,90336,79867,25139,51214,67967,38388,75614,29637,0
70000,1,1,2,47,0,0,0,0,0,0,11486,10104,11326,10973,9752,12322,6054,9771,8432,4906,6219,9958,1
150000,2,1,1,44,1,1,0,-1,-1,-1,48897,57334,45163,36167,58805,44982,13340,3982,23260,19140,25586,39825,0
110000,2,1,2,38,-1,0,-1,-1,-1,-1,22606,26673,29388,29034,27926,30330,12810,6728,3946,17811,22980,10140,0
240000,1,2,2,34,0,0,0,0,-1,-1,32221,29986,26017,25458,27651,29114,17474,9413,23139,12495,17441,14292,0
