request_id,default_payment_next_month
req_003995,0
req_003996,1
req_003997,0
req_003998,0
req_003999,0
req_004000,0
req_004001,0
req_004002,0
req_004003,1
req_004004,0
req_004005,0
req_004006,0
req_004007,0
req_004008,0
req_004009,0
req_004010,0
req_004011,0
req_004012,0
req_004013,1
req_004014,1
req_004015,0
req_004016,0
req_004017,0
req_004018,0
req_004019,0
req_004020,1
req_004021,0
req_004022,1
req_004023,0
req_004024,0
req_004025,1
req_004026,1
req_004027,0
req_004028,0
req_004029,0
req_004030,0
req_004031,0
req_004032,0
req_004033,0
req_004034,1
req_004035,1
req_004036,0
req_004037,0
req_004038,0
req_004039,0
req_004040,0
req_004041,0
req_004042,0
req_004043,0
req_004044,0
req_004045,0
req_004046,1
req_004047,0
req_004048,0
req_004049,1
req_004050,0
req_004051,0
req_004052,0
req_004053,0
req_004054,0
req_004055,1
req_004056,0
req_004057,0
req_004058,1
req_004059,0
req_004060,1
req_004061,1
req_004062,0
req_004063,0
req_004064,0
req_004065,0
req_004066,0
req_004067,0
req_004068,0
req_004069,1
req_004070,0
req_004071,1
req_004072,0
req_004073,0
req_004074,1
req_004075,0
req_004076,0
req_004077,1
req_004078,1
req_004079,0
req_004080,1
req_004081,0
req_004082,0
req_004083,0
req_004084,0
req_004085,0
req_004086,1
req_004087,0
req_004088,0
req_004089,1
req_004090,0
req_004091,0
req_004092,0
req_004093,1
req_004094,0
req_004095,0
req_004096,0
req_004097,0
req_004098,0
req_004099,1
req_004100,1
req_004101,0
req_004102,0
req_004103,1
req_004104,1
req_004105,1
req_004106,0
req_004107,0
req_004108,0
req_004109,0
req_004110,0
req_004111,0
req_004112,1
req_004113,0
req_004114,0
req_004115,0
req_004116,0
req_004117,0
req_004118,0
req_004119,0
req_004120,0
req_004121,0
req_004122,0
req_004123,0
req_004124,1
req_004125,0
req_004126,0
req_004127,0
req_004128,0
req_004129,0
req_004130,0
req_004131,0
req_004132,0
req_004133,0
req_004134,0
req_004135,0
req_004136,1
req_004137,0
req_004138,1
req_004139,0
req_004140,0
req_004141,0
req_004142,1
req_004143,0
req_004144,1
req_004145,0
req_004146,0
req_004147,0
req_004148,0
req_004149,0
req_004150,0
req_004151,1
req_004152,1
req_004153,1
req_004154,0
req_004155,0
req_004156,0
req_004157,0
req_004158,1
req_004159,1
req_004160,0
req_004161,0
req_004162,0
req_004163,0
req_004164,0
req_004165,0
req_004166,0
req_004167,1
req_004168,0
req_004169,0
req_004170,1
req_004171,0
req_004172,0
req_004173,1
req_004174,1
req_004175,0
req_004176,0
req_004177,0
req_004178,1
req_004179,0
req_004180,1
req_004181,0
req_004182,0
req_004183,0
req_004184,1
req_004185,0
req_004186,1
req_004187,0
req_004188,0
req_004189,0
req_004190,0
req_004191,0
req_004192,0
req_004193,1
req_004194,0
req_004195,0
req_004196,0
req_004197,0
req_004198,1
req_004199,0
req_004200,1
req_004201,1
req_004202,1
req_004203,0
req_004204,0
req_004205,0
req_004206,0
req_004207,1
req_004208,0
req_004209,0
req_004210,1
req_004211,0
req_004212,0
req_004213,0
req_004214,0
req_004215,1
req_004216,0
req_004217,0
req_004218,0
req_004219,0
req_004220,0
req_004221,0
req_004222,0
req_004223,0
req_004224,0
req_004225,1
req_004226,0
req_004227,0
req_004228,0
req_004229,0
req_004230,1
req_004231,0
req_004232,1
req_004233,0
req_004234,1
req_004235,0
req_004236,1
req_004237,0
req_004238,1
req_004239,1
req_004240,0
req_004241,0
req_004242,0
req_004243,0
req_004244,0
req_004245,0
req_004246,0
req_004247,0
req_004248,0
req_004249,0
req_004250,0
req_004251,0
req_004252,1
req_004253,0
req_004254,0
req_004255,1
req_004256,0
req_004257,0
req_004258,0
req_004259,0
req_004260,0
req_004261,0
req_004262,0
req_004263,1
req_004264,0
req_004265,1
req_004266,1
req_004267,1
req_004268,0
req_004269,0
req_004270,0
req_004271,1
req_004272,0
req_004273,0
req_004274,0
req_004275,0
req_004276,0
req_004277,1
req_004278,0
req_004279,0
req_004280,1
req_004281,1
req_004282,1
req_004283,0
req_004284,1
req_004285,0
req_004286,0
req_004287,0
req_004288,0
req_004289,0
req_004290,0
req_004291,1
req_004292,1
req_004293,0
req_004294,0
req_004295,0
req_004296,0
req_004297,1
req_004298,0
req_004299,1
req_004300,1
req_004301,0
req_004302,0
req_004303,0
req_004304,0
req_004305,0
req_004306,0
req_004307,0
req_004308,1
req_004309,1
req_004310,1
req_004311,0
req_004312,0
req_004313,1
req_004314,0
req_004315,0
req_004316,0
req_004317,1
req_004318,1
req_004319,0
req_004320,0
req_004321,1
req_004322,1
req_004323,0
req_004324,1
req_004325,0
req_004326,0
req_004327,1
req_004328,0
req_004329,0
req_004330,0
req_004331,0
req_004332,0
req_004333,1
req_004334,0
req_004335,1
req_004336,1
req_004337,1
req_004338,1
req_004339,1
req_004340,0
req_004341,0
req_004342,0
req_004343,0
req_004344,0
req_004345,0
req_004346,0
req_004347,1
req_004348,0
req_004349,0
req_004350,0
req_004351,0
req_004352,1
req_004353,0
req_004354,0
req_004355,0
req_004356,1
req_004357,0
req_004358,1
req_004359,0
req_004360,1
req_004361,0
req_004362,0
req_004363,0
req_004364,1
req_004365,0
req_004366,0
req_004367,0
req_004368,1
req_004369,0
req_004370,0
req_004371,0
req_004372,0
req_004373,1
req_004374,0
req_004375,0
req_004376,0
req_004377,1
req_004378,0
req_004379,0
req_004380,1
req_004381,1
req_004382,1
req_004383,0
req_004384,0
req_004385,0
req_004386,0
req_004387,0
req_004388,1
req_004389,0
req_004390,0
req_004391,0
req_004392,0
req_004393,0
req_004394,0
req_004395,0
req_004396,0
req_004397,1
req_004398,0
req_004399,1
req_004400,1
req_004401,0
req_004402,0
req_004403,0
req_004404,0
req_004405,0
req_004406,0
req_004407,0
req_004408,0
req_004409,0
req_004410,1
req_004411,0
req_004412,0
req_004413,0
req_004414,1
req_004415,0
req_004416,1
req_004417,0
req_004418,1
req_004419,1
req_004420,0
req_004421,1
req_004422,1
req_004423,0
req_004424,1
req_004425,1
req_004426,1
req_004427,0
req_004428,0
req_004429,0
req_004430,0
req_004431,0
req_004432,0
req_004433,0
req_004434,0
req_004435,1
req_004436,1
req_004437,0
req_004438,0
req_004439,0
req_004440,0
req_004441,1
req_004442,0
req_004443,0
req_004444,0
req_004445,0
req_004446,0
req_004447,1
req_004448,0
req_004449,0
req_004450,1
req_004451,1
req_004452,1
req_004453,0
req_004454,1
req_004455,0
req_004456,1
req_004457,0
req_004458,0
req_004459,0
req_004460,1
req_004461,0
req_004462,0
req_004463,0
req_004464,0
req_004465,0
req_004466,0
req_004467,1
req_004468,0
req_004469,0
req_004470,0
req_004471,0
req_004472,1
req_004473,0
req_004474,0
req_004475,1
req_004476,1
req_004477,0
req_004478,0
req_004479,0
req_004480,0
req_004481,0
req_004482,0
req_004483,0
req_004484,0
req_004485,0
req_004486,0
req_004487,0
req_004488,0
req_004489,0
req_004490,1
req_004491,1
req_004492,1
req_004493,1
req_004494,1
req_004495,0
req_004496,0
req_004497,0
req_004498,0
req_004499,0
req_004500,0
req_004501,0
req_004502,0
req_004503,0
req_004504,0
req_004505,0
req_004506,1
req_004507,0
req_004508,0
req_004509,0
req_004510,1
req_004511,0
req_004512,0
req_004513,1
req_004514,1
req_004515,0
req_004516,0
req_004517,0
req_004518,0
req_004519,1
req_004520,0
req_004521,1
req_004522,0
req_004523,0
req_004524,0
req_004525,0
req_004526,1
req_004527,0
req_004528,1
req_004529,1
req_004530,0
req_004531,1
req_004532,0
req_004533,0
req_004534,1
req_004535,0
req_004536,1
req_004537,0
req_004538,0
req_004539,1
req_004540,1
req_004541,0
req_004542,0
req_004543,0
req_004544,0
req_004545,0
req_004546,1
req_004547,0
req_004548,0
req_004549,0
req_004550,1
req_004551,0
req_004552,0
req_004553,1
req_004554,1
req_004555,0
req_004556,0
req_004557,0
req_004558,0
req_004559,0
req_004560,0
req_004561,0
req_004562,0
req_004563,0
req_004564,0
req_004565,0
req_004566,1
req_004567,0
req_004568,1
req_004569,0
req_004570,0
req_004571,1
req_004572,0
req_004573,0
req_004574,1
req_004575,0
req_004576,0
req_004577,1
req_004578,0
req_004579,1
req_004580,1
req_004581,0
req_004582,0
req_004583,0
req_004584,1
req_004585,0
req_004586,0
req_004587,0
req_004588,0
req_004589,0
req_004590,0
req_004591,0
req_004592,1
req_004593,0
req_004594,0
req_004595,1
req_004596,1
req_004597,0
req_004598,0
req_004599,0
req_004600,0
req_004601,0
req_004602,0
req_004603,1
req_004604,0
req_004605,0
req_004606,0
req_004607,0
req_004608,1
req_004609,1
req_004610,0
req_004611,0
req_004612,0
req_004613,0
req_004614,0
req_004615,0
req_004616,0
req_004617,0
req_004618,0
req_004619,0
req_004620,0
req_004621,0
req_004622,0
req_004623,0
req_004624,0
req_004625,0
req_004626,0
req_004627,1
req_004628,0
req_004629,1
req_004630,0
req_004631,1
req_004632,1
req_004633,0
req_004634,0
req_004635,1
req_004636,0
req_004637,0
req_004638,1
req_004639,0
req_004640,0
req_004641,1
req_004642,0
req_004643,0
req_004644,0
req_004645,0
req_004646,0
req_004647,1
req_004648,0
req_004649,0
req_004650,1
req_004651,0
req_004652,0
req_004653,1
req_004654,0
req_004655,0
req_004656,0
req_004657,0
req_004658,1
req_004659,0
req_004660,1
req_004661,1
req_004662,0
req_004663,1
req_004664,0
req_004665,0
req_004666,0
req_004667,0
req_004668,1
req_004669,1
req_004670,0
req_004671,0
req_004672,0
req_004673,1
req_004674,0
req_004675,0
req_004676,0
req_004677,1
req_004678,0
req_004679,0
req_004680,0
req_004681,0
req_004682,1
req_004683,0
req_004684,1
req_004685,0
req_004686,1
req_004687,0
req_004688,0
req_004689,0
req_004690,1
req_004691,1
req_004692,0
req_004693,0
req_004694,1
req_004695,0
req_004696,0
req_004697,0
req_004698,1
req_004699,0
req_004700,0
req_004701,0
req_004702,0
req_004703,0
req_004704,0
req_004705,0
req_004706,0
req_004707,0
req_004708,1
req_004709,0
req_004710,1
req_004711,0
req_004712,0
req_004713,0
req_004714,0
req_004715,0
req_004716,0
req_004717,0
req_004718,0
req_004719,1
req_004720,0
req_004721,1
req_004722,0
req_004723,0
req_004724,1
req_004725,0
req_004726,0
req_004727,0
req_004728,0
req_004729,0
req_004730,0
req_004731,0
req_004732,0
req_004733,0
req_004734,0
req_004735,1
req_004736,0
req_004737,1
req_004738,0
req_004739,1
req_004740,0
req_004741,0
req_004742,1
req_004743,0
req_004744,0
req_004745,0
req_004746,0
req_004747,1
req_004748,0
req_004749,0
req_004750,0
req_004751,0
req_004752,0
req_004753,0
req_004754,0
req_004755,0
req_004756,0
req_004757,0
req_004758,0
req_004759,0
req_004760,0
req_004761,0
req_004762,1
req_004763,0
req_004764,1
req_004765,0
req_004766,0
req_004767,1
req_004768,1
req_004769,1
req_004770,0
req_004771,1
req_004772,0
req_004773,0
req_004774,0
req_004775,0
req_004776,0
req_004777,0
req_004778,0
req_004779,1
req_004780,0
req_004781,0
req_004782,0
req_004783,1
req_004784,0
req_004785,0
req_004786,0
req_004787,0
req_004788,1
req_004789,0
req_004790,0
req_004791,0
req_004792,1
req_004793,0
req_004794,1
req_004795,0
req_004796,0
req_004797,1
req_004798,0
req_004799,1
req_004800,0
req_004801,0
req_004802,0
req_004803,1
req_004804,1
req_004805,0
req_004806,0
req_004807,0
req_004808,0
req_004809,0
req_004810,0
req_004811,0
req_004812,0
req_004813,0
req_004814,0
req_004815,0
req_004816,0
req_004817,0
req_004818,0
req_004819,0
req_004820,1
req_004821,1
req_004822,0
req_004823,0
req_004824,1
req_004825,0
req_004826,1
req_004827,0
req_004828,1
req_004829,0
req_004830,0
req_004831,1
req_004832,0
req_004833,0
req_004834,0
req_004835,0
req_004836,0
req_004837,0
req_004838,0
req_004839,0
req_004840,0
req_004841,0
req_004842,0
req_004843,1
req_004844,0
req_004845,0
req_004846,0
req_004847,1
req_004848,0
req_004849,0
req_004850,0
req_004851,1
req_004852,0
req_004853,1
req_004854,0
req_004855,0
req_004856,0
req_004857,0
req_004858,0
req_004859,0
req_004860,0
req_004861,1
req_004862,0
req_004863,0
req_004864,0
req_004865,0
req_004866,0
req_004867,0
req_004868,0
req_004869,1
req_004870,0
req_004871,0
req_004872,0
req_004873,0
req_004874,0
req_004875,0
req_004876,0
req_004877,0
req_004878,0
req_004879,0
req_004880,0
req_004881,0
req_004882,0
req_004883,1
req_004884,0
req_004885,0
req_004886,0
req_004887,1
req_004888,0
req_004889,0
req_004890,0
req_004891,0
req_004892,1
req_004893,0
req_004894,0
req_004895,0
req_004896,0
req_004897,1
req_004898,1
req_004899,0
req_004900,0
req_004901,1
req_004902,0
req_004903,0
req_004904,0
req_004905,1
req_004906,0
req_004907,0
req_004908,0
req_004909,1
req_004910,0
req_004911,0
req_004912,1
req_004913,0
req_004914,0
req_004915,1
req_004916,0
req_004917,1
req_004918,0
req_004919,1
req_004920,0
req_004921,0
req_004922,0
req_004923,0
req_004924,0
req_004925,1
req_004926,0
req_004927,1
req_004928,0
req_004929,0
req_004930,0
req_004931,0
req_004932,0
req_004933,0
req_004934,1
req_004935,0
req_004936,0
req_004937,0
req_004938,0
req_004939,1
req_004940,0
req_004941,0
req_004942,1
req_004943,1
req_004944,1
req_004945,0
req_004946,1
req_004947,1
req_004948,0
req_004949,0
req_004950,0
req_004951,0
req_004952,1
req_004953,0
req_004954,0
req_004955,0
req_004956,0
req_004957,0
req_004958,1
req_004959,0
req_004960,1
req_004961,1
req_004962,0
req_004963,0
req_004964,1
req_004965,0
req_004966,1
req_004967,0
req_004968,0
req_004969,0
req_004970,0
req_004971,1
req_004972,0
req_004973,0
req_004974,0
req_004975,0
req_004976,1
req_004977,1
req_004978,1
req_004979,1
req_004980,1
req_004981,0
req_004982,0
req_004983,1
req_004984,0
req_004985,0
req_004986,0
req_004987,0
req_004988,1
req_004989,0
req_004990,0
req_004991,0
req_004992,0
req_004993,0
req_004994,0
req_004995,0
req_004996,0
req_004997,0
req_004998,1
req_004999,0
req_005000,0
