LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
160000,2,3,2,37,0,0,-1,-1,-1,0,101301,89490,100676,80412,74849,76583,40733,76870,31030,62144,68093,51523,0
150000,2,3,1,37,-1,-1,0,-2,-1,-1,77791,73414,100432,0,59365,87287,17221,29107,62023,0,7088,71501,0
190000,2,4,2,33,-1,-2,0,-1,0,1,85393,0,88540,74220,102553,100095,78172,0,22508,28805,78974,4141,0
140000,2,2,1,37,-1,-2,-1,0,-1,0,46847,0,53435,35167,46381,39790,25323,0,33079,32666,27469,20337,0
120000,2,2,2,33,0,0,-1,0,2,0,22043,21941,21113,14120,23837,15622,5277,8722,5631,6552,2205,12386,0
90000,2,2,1,57,-2,1,1,2,-2,2,0,25374,34528,23040,0,26914,0,3364,268,8871,0,1092,0
100000,1,3,1,50,2,1,1,1,1,0,44553,44021,39304,35768,40218,33779,5254,2019,336,864,5822,25014,1
70000,1,2,1,43,-1,0,0,0,0,1,22179,20294,13445,18197,15714,17046,21841,16996,6929,15530,14148,983,0
50000,2,2,1,40,0,1,1,1,0,-2,30078,26183,29469,19798,21980,0,27077,6451,1204,3314,16583,0,0
320000,1,2,2,57,0,0,0,0,-1,-1,183145,152810,188521,186648,149172,188534,69378,66956,122701,90768,133590,97605,0
180000,2,2,1,38,0,0,-1,-1,0,0,156017,151967,136002,133135,110791,156029,30732,140634,118900,66942,60542,109005,0
30000,2,3,2,31,0,0,0,3,3,4,16330,16296,19934,16853,21596,14724,15589,15541,8443,1438,246,1914,0
80000,1,2,2,31,0,0,0,-1,-2,-1,16055,17499,14835,13428,0,15681,12641,8860,9343,7008,0,3253,0
60000,1,3,2,34,-2,0,1,-2,0,-2,0,5647,6317,0,5068,0,0,5020,86,0,1233,0,0
540000,1,2,2,49,0,-1,-1,-1,-1,0,79425,78841,60170,68988,52964,72659,39953,26845,32904,63523,36304,8067,1
30000,1,2,2,30,0,0,-1,-1,0,0,21634,20739,18825,20047,20727,18066,11894,9517,13865,8051,9860,14906,1
50000,2,2,2,45,-2,-1,0,-1,-2,-2,0,29016,26145,30663,0,0,0,12803,24767,1485,0,0,1
20000,1,4,1,39,2,1,2,-2,0,0,4647,3639,3832,0,3045,4556,262,29,66,0,1989,2726,1
100000,1,2,2,33,0,-1,0,0,0,0,74964,62320,74193,59276,73762,58867,59673,13038,63916,36149,47990,17584,0
190000,2,2,1,39,1,0,0,-1,0,0,106543,85216,88813,74714,60488,80698,5852,72147,53312,54403,21732,19724,0
100000,2,1,1,32,-1,-1,0,0,-2,1,68084,81691,72623,68644,0,70109,28304,71542,16263,27619,0,3997,0
180000,2,2,1,31,0,0,0,2,2,1,23440,23824,23722,24363,22277,20035,13639,14362,9221,1535,1041,1286,1
90000,1,2,1,47,-2,-2,0,-1,0,-1,0,0,30903,26881,26237,29628,0,0,14203,6085,16478,24946,0
90000,1,1,2,40,0,1,1,1,-2,0,30294,40580,49491,36517,0,40066,23120,2201,1997,626,0,20162,0
140000,2,2,2,71,-2,-2,0,1,-2,1,0,0,47008,35532,0,49491,0,0,36785,6188,0,8827,0
90000,1,1,1,39,0,1,0,0,0,1,53914,66790,59937,47667,44618,52518,46507,242,53549,33845,38173,1479,1
90000,1,1,2,37,0,-1,0,0,0,0,39240,40622,36875,48810,37359,40078,37174,31870,21220,13999,18467,35159,0
110000,1,1,1,35,0,0,-2,-1,-2,0,4210,2568,0,3514,0,3035,4194,1374,0,1989,0,1041,0
40000,1,3,2,34,0,-2,0,-2,-2,-2,17073,0,16282,0,0,0,16129,0,4725,0,0,0,0
70000,2,1,2,33,1,0,0,0,-1,-1,72136,47326,62813,65314,51648,50507,1338,36408,47253,26373,42606,32512,0
190000,1,1,1,31,-2,-2,1,1,2,1,0,0,34502,27410,36282,27853,0,0,2786,9423,5563,1035,0
200000,1,1,2,37,1,1,0,-2,0,0,207469,270380,192833,0,185216,164316,41974,42386,144373,0,102026,146682,0
150000,2,1,2,35,0,-1,-1,-1,-1,-1,33128,46027,39649,38443,48139,35021,16885,7993,33989,30881,45498,19687,0
60000,2,3,2,38,0,0,0,0,0,0,20852,17459,20112,15823,16522,16738,16090,11737,17151,5712,6427,6836,1
120000,2,1,1,32,0,0,-1,-1,-1,-1,13233,9615,13462,12894,10341,12889,3987,2394,6821,6339,9124,11661,0
60000,2,2,2,32,0,0,-1,0,-2,0,4125,3822,4886,4383,0,4101,2917,1519,2765,2256,0,741,1
110000,1,2,1,30,0,0,-1,-1,-1,0,5486,7391,4356,4776,4368,4458,3351,7248,682,3449,3179,3321,1
50000,1,1,2,32,0,0,0,0,-1,0,33625,29733,28563,35094,28116,24571,11561,13294,19158,12244,24787,10133,1
70000,1,2,2,49,2,-2,0,-1,0,2,26695,0,19866,18478,22609,15390,1004,0,4158,17965,15739,414,0
130000,2,2,1,40,1,1,1,0,3,6,29853,34711,34324,38641,37723,36648,1139,8591,1440,26947,1450,1351,1
120000,2,2,1,32,0,-1,0,-1,-1,0,44328,29877,59975,59436,42545,37864,30950,21464,17381,55648,31158,8585,0
490000,2,1,2,42,-1,-1,-1,-1,-1,-1,136853,191721,125557,128877,127395,175986,130069,93823,59404,51742,103745,45924,0
110000,2,1,1,30,0,0,-2,-1,-1,-1,40200,49282,0,32191,55019,31235,9313,22008,0,3355,41544,25671,1
90000,2,2,2,47,-1,-1,-1,-1,-1,0,10653,15281,12189,13667,13396,12430,7381,6598,5250,11643,8983,3454,0
120000,1,2,1,34,0,0,0,0,-1,0,31751,28907,26658,33526,30336,31738,21186,7649,19113,10654,13775,20314,0
130000,2,2,2,35,-1,0,0,-1,-1,-1,48399,45928,43921,44290,35168,37650,31597,41060,33855,29902,29822,30947,0
340000,2,2,1,34,0,0,1,1,2,1,237389,198662,201667,187717,189968,203571,93301,8159,30007,15596,9462,2571,0
30000,2,2,1,35,-1,-1,-2,0,1,-2,3312,2975,0,3346,3166,0,2060,1898,0,2166,132,0,0
110000,2,1,2,38,0,0,0,-1,0,-2,50650,52610,40127,53876,56048,0,16293,39325,19323,25468,20931,0,0
340000,2,3,2,51,0,0,0,0,-1,-1,91456,120593,72713,82888,82732,75547,75184,88255,37031,71819,50516,34470,0
340000,1,2,1,35,0,-1,0,-2,-1,-1,57909,75279,73509,0,65726,69209,37739,69866,67802,0,56547,54527,0
170000,2,4,2,32,0,0,0,0,1,0,80321,93054,76648,76832,82976,91719,15961,52788,8800,44098,261,36498,0
110000,2,1,1,40,3,-2,1,0,0,0,23307,0,25284,27016,22505,24069,6593,0,2280,19853,18546,11409,1
110000,1,1,1,49,0,-1,-1,-1,-1,-1,122560,107702,83194,65412,72265,70469,10039,80602,36753,14311,61438,65183,0
170000,2,2,2,31,-1,-2,-1,-1,-1,-1,72442,0,104792,112358,94906,122308,18943,0,83355,65720,43503,13382,0
100000,1,1,1,45,0,-2,0,0,0,-1,62288,0,48830,56180,72580,51686,22489,0,19072,32945,68931,25016,1
60000,2,3,2,55,0,0,0,0,0,2,20448,23756,25681,23735,21844,22784,15997,20679,11809,13463,19414,2484,1
80000,2,1,1,40,1,-2,-1,-1,0,-2,29006,0,24573,24701,26149,0,2559,0,3427,8251,24115,0,0
50000,2,1,1,33,0,-1,-1,0,0,2,4749,4694,3603,4612,4695,4897,1921,3317,2784,4445,4173,325,0
40000,1,1,1,34,0,0,0,0,1,2,30064,30619,37321,32555,33454,28894,20298,7424,26512,19776,120,3284,0
50000,1,3,2,31,-2,1,0,0,2,0,0,16848,12828,11774,14996,11295,0,1637,3660,3306,1325,7764,1
120000,1,2,2,32,-1,-1,-1,0,0,0,19074,26255,21530,20200,18053,18041,7736,17704,8752,8470,4765,5034,0
200000,2,4,1,37,0,2,1,0,1,0,61456,54859,41651,48400,53392,48367,39829,6999,3485,29917,2708,12811,0
100000,1,3,1,41,0,0,0,0,0,0,57497,51665,69364,46278,43475,43990,42446,40462,32051,26905,21047,18806,0
100000,2,2,1,33,0,0,0,0,0,0,17521,18300,23938,19694,18799,18119,14765,7916,9387,15967,5232,13880,0
130000,2,2,1,36,-1,-1,-1,-1,-2,-1,23393,21099,23760,23426,0,16828,19358,9139,17969,17948,0,10298,0
140000,1,1,2,33,0,-1,-1,-1,-1,-1,79520,66727,72982,55204,66965,50282,45822,51064,71522,52135,31363,19755,0
200000,1,3,2,44,1,0,0,-2,-1,-1,47194,38382,32102,0,39020,36225,2362,22325,21564,0,32073,26773,1
50000,2,1,2,45,-1,0,0,0,-1,0,16995,12298,14047,9963,14992,13595,9549,6276,10103,8510,13426,2952,0
90000,2,3,1,30,3,2,1,0,0,0,32103,27057,21662,31883,26969,30715,3363,306,3321,24500,16122,17423,0
130000,1,3,1,35,0,0,0,0,1,1,38217,49748,38851,43860,42631,41387,26027,35174,12104,21109,2216,4016,0
60000,2,1,2,32,2,0,0,1,1,0,11380,14118,8386,7731,10716,11413,300,10526,7892,82,3234,8467,0
40000,2,1,1,47,0,0,-1,-2,0,0,34776,23087,33475,0,26666,29836,28443,12500,28815,0,13721,23145,1
150000,2,2,2,31,0,0,0,0,0,0,57449,54009,58443,56418,58578,62172,43620,31847,22317,51317,10510,27643,0
50000,2,1,2,39,0,-1,0,0,-1,0,14228,22187,16767,21054,18966,16795,13615,12671,15105,8590,9406,11434,0
130000,1,3,2,36,-1,-1,0,-1,-1,0,8208,7182,6039,7106,6187,5106,1017,5006,1571,996,5835,3304,0
90000,2,2,1,31,0,0,0,0,0,1,23717,19981,17978,17134,17236,17349,6222,14531,16074,4891,13328,3515,1
140000,1,1,1,40,-1,0,-2,0,-1,-1,61625,65304,0,55452,55301,52356,37290,19964,0,52919,33027,47170,0
90000,2,3,2,43,0,-1,-1,-1,-1,-1,70442,59706,42861,60203,51390,47469,46892,48646,30904,37191,21204,18995,0
250000,1,2,2,42,0,-1,-1,-1,-1,-2,110260,119996,97258,107529,124714,0,40564,90256,34722,28935,123524,0,1
50000,1,1,2,47,-1,0,-1,0,0,0,34772,23799,33641,21914,31322,27828,31748,19989,18028,1330,26573,5250,0
470000,1,1,1,43,0,0,2,1,0,0,231499,270060,243179,255136,214718,269198,137066,72417,59660,18458,185280,115548,1
240000,2,2,1,40,0,0,-1,-1,-1,-1,107420,116031,133624,137773,132015,131778,23292,80796,46051,81103,79653,120118,0
430000,2,2,2,35,0,2,2,0,0,0,175503,171322,178041,164674,150202,130564,122158,716,8244,73319,121095,75302,0
60000,2,2,3,30,-1,-1,-2,0,-2,0,18628,19724,0,12754,0,19841,10186,19253,0,11782,0,7737,0
180000,1,2,2,44,-1,0,-2,0,0,0,44849,63102,0,56432,54426,35361,12250,50624,0,46922,30714,31914,0
60000,2,1,1,36,-1,0,0,0,0,0,21617,23220,21419,23459,20028,25391,8872,21632,12514,21240,13802,18516,0
40000,1,2,1,31,0,1,-2,0,-2,0,17275,16266,0,16627,0,13411,7579,1992,0,10781,0,4596,0
30000,1,2,1,46,1,-2,1,2,2,3,4118,0,5295,5149,4396,4516,1059,0,157,92,113,139,0
170000,1,2,2,50,0,0,2,1,0,-1,81936,73465,68600,58925,53619,69652,59294,17740,12815,9172,38010,50472,0
210000,1,2,1,35,-1,0,0,0,0,0,111821,97597,91173,83548,100791,58272,90360,72704,75137,39175,82229,42197,1
200000,1,3,2,38,-1,0,0,0,0,0,52247,69744,63103,48681,65430,45518,20024,45681,35545,45918,28492,18982,0
100000,2,3,2,50,-1,-1,-1,0,0,-1,20305,17504,18353,13384,19093,16961,16828,1180,7480,7914,14562,7578,0
50000,2,1,2,34,1,0,0,0,0,0,25672,30717,24604,33429,24406,26348,339,29259,13919,32618,23480,13930,1
30000,1,2,2,46,0,2,2,1,3,1,4731,4846,3527,4502,4610,3977,1988,1045,12,34,770,198,1
280000,2,2,1,51,0,1,1,1,1,0,120794,115394,101523,117855,102599,115746,67222,21727,15094,9875,2170,57966,0
40000,1,3,2,44,0,0,0,0,-2,0,5030,6460,4589,4428,0,5539,2368,1363,3841,3443,0,2905,0
120000,1,1,1,58,-2,0,-2,-2,-1,-1,0,58529,0,0,44486,53569,0,18849,0,0,36989,40732,0
240000,2,1,2,37,-1,-1,-1,-2,0,0,121803,71838,96316,0,116162,91878,110818,50448,74551,0,61451,38106,0
50000,2,2,2,36,0,1,0,0,0,0,14289,14512,14583,12121,10391,7543,8183,1616,9586,11394,5206,4962,0
120000,2,2,2,30,0,0,0,1,0,0,23009,26613,21375,22279,23639,22235,14978,23821,15128,2328,8502,15333,0
100000,2,2,1,33,1,0,1,1,0,0,65286,60041,65273,69680,56741,65986,3580,45626,13891,5004,43279,52513,0
130000,2,1,1,31,1,1,3,2,3,2,62825,55719,25782,43328,46476,42519,18,12285,2361,1631,4856,6289,1
90000,2,1,2,64,0,0,0,-1,0,-1,7277,7714,7582,10299,8369,5298,4039,2373,5792,7691,5044,3803,0
130000,2,1,2,35,1,0,0,0,0,0,55258,62610,53629,46530,55676,49865,9830,11626,31330,30617,45772,20799,0
80000,1,1,2,42,-1,0,-1,0,-2,1,4570,4716,4423,3360,0,4024,4236,325,3169,1497,0,186,0
90000,1,1,2,31,1,0,1,0,1,0,82654,75694,75152,79316,64064,60885,30702,57573,2400,55267,8384,35068,1
30000,2,2,2,31,1,2,-2,0,0,0,14461,14726,0,15735,15723,11988,16,1929,0,7655,8814,7464,1
320000,1,1,2,30,-1,-1,-1,-1,-1,-1,44806,55748,62343,53877,48402,52025,17556,44137,35284,49593,41114,32985,0
190000,2,2,1,31,0,0,0,0,-2,-2,74859,77116,84811,58698,0,0,48894,71577,41735,42020,0,0,1
110000,1,4,1,33,0,0,0,2,1,0,68870,86990,78100,82014,75717,68968,55205,30941,22655,10305,4668,47951,1
30000,2,3,1,35,0,1,-2,2,1,2,3528,2979,0,2837,2815,2369,2168,56,0,269,226,452,1
490000,2,4,2,36,0,0,0,0,-1,-1,237796,202202,229534,140765,218907,200891,155231,160577,206576,104936,188563,190349,0
80000,2,1,1,35,0,-2,0,-1,-1,-2,20466,0,16959,17330,18734,0,15194,0,9440,11576,11160,0,0
60000,1,2,2,44,0,-2,0,0,0,1,26554,0,22394,24734,19525,21090,22963,0,20161,22722,8684,1933,0
150000,2,2,1,36,0,0,-1,-1,-2,-1,104203,90442,72918,68778,0,80634,58856,63417,27716,66538,0,30675,0
120000,1,1,1,35,-2,-2,0,0,0,0,0,0,46793,50934,47680,76388,0,0,37641,38230,35150,48953,0
80000,2,1,2,44,0,0,0,0,1,0,37930,31625,46822,39628,28227,30853,23521,18902,41775,25246,6782,13124,0
90000,1,2,1,33,0,0,-1,-2,0,0,46383,38928,38070,0,38808,31096,41020,28646,23385,0,33402,25917,1
50000,1,1,2,31,0,0,1,2,0,0,9627,15895,16694,13119,15616,13593,7625,8892,1155,878,15388,2685,0
60000,1,2,2,42,1,2,2,1,-2,0,10566,10062,11542,8263,0,11526,1999,130,2477,2864,0,5306,1
50000,1,3,1,38,0,-2,0,0,0,2,25922,0,27474,29654,27128,29554,9682,0,9341,14319,5443,820,1
10000,1,3,2,31,0,1,2,2,0,2,3011,2656,2498,2295,2230,2696,2011,123,120,542,434,471,1
50000,2,2,1,56,-1,-1,-1,-1,-1,-1,6551,5112,5414,4797,4870,4814,3605,4015,4281,3028,4256,3413,0
60000,2,2,2,35,-1,-1,0,-1,-1,-1,28101,29310,28411,23783,25164,19282,19028,16534,12802,14082,14670,18616,0
160000,2,1,1,34,0,0,0,-1,0,0,50572,40649,55657,53023,52384,55634,31517,14645,51485,41351,38124,40476,0
80000,2,3,2,32,-1,-1,0,0,0,-1,45914,46610,36805,44298,43453,40963,35299,42492,13402,22620,3227,37979,0
150000,2,3,2,34,0,0,0,0,0,-2,51345,78105,61229,63916,70295,0,40189,48137,21204,54979,42230,0,0
50000,1,2,2,37,1,1,-2,1,2,3,16964,18520,0,21765,25698,22200,4927,2807,0,1980,3333,1925,0
130000,2,2,1,33,0,-2,0,-1,-1,-2,74195,0,79767,57153,61766,0,39050,0,64005,5874,50002,0,0
200000,2,2,2,33,1,0,-1,-1,0,0,102153,100574,84093,75761,79934,74935,2833,75572,66911,26448,68388,38336,0
120000,1,2,1,44,0,0,0,0,0,-2,12353,11018,14682,12847,10976,0,9583,7536,4052,8493,2198,0,0
200000,2,2,2,44,-1,0,-2,-1,-1,0,16229,16916,0,12185,16387,11140,8222,12668,0,9346,8739,9853,0
330000,2,1,2,49,-1,-1,-1,0,-2,0,82574,85790,75683,77217,0,81924,46225,57227,65671,46753,0,46648,0
160000,2,3,2,39,-1,0,-2,1,1,0,111225,125266,0,113832,104100,118342,74622,106528,0,15929,14,47774,0
110000,2,2,1,31,1,1,0,0,-1,-1,24076,24521,22268,24869,23547,23727,13,1217,19694,20476,18667,17976,0
240000,2,3,1,34,0,0,0,0,0,0,137473,122818,135046,105701,98070,113135,122803,99724,89256,84522,9819,102802,1
100000,1,1,2,51,-1,0,0,1,-2,0,26220,18199,25418,19308,0,22957,21772,2148,23043,1198,0,14290,0
150000,1,2,2,38,1,1,0,1,0,0,79066,55052,74929,67801,64479,57209,3585,9401,34300,2004,55796,42760,1
70000,2,1,1,30,0,0,0,0,0,-2,38160,34358,31088,33097,18501,0,14465,6028,17382,30285,10740,0,0
40000,2,2,2,35,-1,0,0,0,1,-2,19578,16760,18973,16981,20380,0,6300,9655,12589,12119,650,0,0
80000,2,2,1,36,0,-2,0,0,0,0,47557,0,51527,43653,37751,43961,30031,0,22774,30566,21292,31561,0
160000,2,1,2,47,0,2,1,0,0,0,85128,81389,74494,81387,85623,52066,63310,3928,18617,78571,26404,25407,0
80000,1,1,2,37,1,0,1,0,0,0,28348,22846,30448,25116,24643,19374,217,15528,10162,15624,15423,12969,0
30000,2,1,2,33,-2,2,1,0,-2,-2,0,19097,22326,17579,0,0,0,1324,133,11902,0,0,1
20000,2,3,1,32,0,0,0,-2,0,0,2934,2812,2931,0,2835,2093,1405,716,1691,0,687,1442,0
270000,1,1,2,50,-1,-2,-1,-1,-1,-1,40431,0,42681,37444,33341,41722,24857,0,14376,12721,30137,21773,0
120000,2,2,1,36,-1,-1,-1,-1,0,0,42404,50700,50046,52603,46208,44096,35124,29377,11438,35038,21818,23971,0
140000,1,1,1,47,-2,3,1,1,0,1,0,20681,14359,28765,16202,17589,0,898,224,1232,5615,1418,0
50000,2,2,1,48,0,0,0,0,0,0,26681,25905,26579,25275,25700,14625,9253,18040,25346,16944,18939,5736,0
260000,1,2,1,36,0,2,0,0,-1,-1,141174,143674,164474,146116,119028,89764,125502,21500,141854,101253,74270,31493,1
160000,2,2,1,30,0,0,0,-1,-1,-1,69414,57070,62228,64338,74696,53301,20471,24576,39826,58413,53102,45741,0
60000,2,2,2,43,0,0,1,1,2,1,4540,4459,4630,4498,4490,3750,2036,3133,629,189,736,187,0
150000,2,3,2,53,0,-1,0,-2,0,0,22208,22794,25397,0,29545,27051,2449,12365,17271,0,10341,24476,0
80000,2,1,1,46,-1,0,0,0,0,-1,20031,22731,17661,14448,19208,16663,4751,6949,15718,5141,4347,12794,1
90000,2,2,2,31,0,0,0,0,0,0,30811,27220,24013,25830,21859,25848,27007,24431,6674,10722,12829,17555,0
110000,2,2,1,34,-1,-1,-1,-1,-1,-1,44098,45609,41792,38972,34200,40598,14287,11955,37368,31537,9588,27654,0
180000,1,2,1,31,0,0,0,1,0,-2,152956,120512,161281,134971,125991,0,136541,25588,57384,8606,111583,0,1
100000,2,1,2,31,-1,0,0,-2,0,0,20506,18644,18850,0,19599,19830,15766,9167,18492,0,14031,8423,0
40000,2,3,2,40,-1,-1,-1,0,0,0,6770,5313,4119,4887,6200,5270,3688,4223,2146,2527,5495,3645,0
130000,2,3,2,34,-1,0,-2,-1,-1,-1,74433,85168,0,79176,74882,78418,56608,70365,0,70645,38748,51473,0
60000,2,1,1,37,0,-2,1,1,-2,0,34964,0,35475,23719,0,25623,21079,0,91,6747,0,18607,1
130000,2,3,2,35,-1,-1,-1,-1,-1,-1,25189,26840,19866,25380,23777,19932,17630,18570,16980,6068,13447,11780,0
70000,1,3,2,39,0,0,0,1,0,2,10933,11963,12995,13896,13575,10685,10402,10195,2108,1924,6439,356,0
50000,2,2,1,31,-2,0,0,1,1,0,0,18915,14630,21350,16252,18855,0,11682,10075,3586,1150,10352,0
180000,1,2,1,37,0,0,0,1,0,0,15962,15525,16439,20957,15454,18499,9993,12868,13597,1483,10263,7781,0
40000,2,3,1,43,1,0,0,0,0,-1,7252,6025,5947,6050,6390,5603,266,4730,2676,4878,1236,3297,0
200000,2,1,2,39,-1,0,-2,0,1,0,76026,74006,0,58395,78591,76289,40853,44583,0,18131,4924,68838,0
180000,2,1,1,49,1,0,0,0,0,-2,72056,105846,92984,74970,80564,0,1967,64081,65707,32347,38204,0,1
70000,1,1,2,47,0,-1,0,-2,0,-2,29852,27051,31827,0,34392,0,27008,3474,19181,0,22788,0,1
30000,2,1,2,30,-1,-2,0,1,1,1,15033,0,14225,15315,9526,13146,7709,0,9468,918,1980,95,0
90000,1,3,2,62,0,0,0,0,0,-1,67015,72765,60928,62291,59405,62775,29253,65711,34354,36043,29313,54019,0
70000,2,2,2,39,0,0,1,0,-2,-2,15682,14963,11804,13349,0,0,9800,6040,102,7291,0,0,0
60000,2,2,2,41,-1,-1,0,-1,-1,0,19456,34148,33377,25681,36172,28628,17605,17253,32332,16558,7842,14933,0
120000,2,2,1,32,-1,-1,-1,-1,-1,-1,88677,95308,109287,70803,97915,82445,57980,81785,15743,58654,85545,54793,0
180000,2,1,1,49,0,-2,-1,-1,-1,-1,40644,0,44957,27194,39108,44624,33315,0,35675,21825,11397,17076,0
40000,2,2,2,30,-1,-1,0,1,0,0,32963,28719,22481,27333,22526,25880,22693,23813,15626,164,10572,16087,0
130000,1,2,2,46,0,1,0,0,-1,0,80409,80441,69522,82261,88660,61162,40564,7429,63904,47857,38179,41529,0
330000,2,2,2,41,0,0,0,0,0,0,49136,36519,40708,40206,37250,51420,22020,12439,23787,17606,26175,29724,1
40000,2,2,1,37,-2,0,0,0,0,0,0,2730,3085,2753,2231,2629,0,1658,2181,2626,1277,288,0
90000,2,1,1,34,-1,-1,-1,-1,-1,-1,39321,27379,39186,25064,34913,35710,11675,12738,19117,18550,32437,27671,0
110000,2,2,2,35,0,0,-1,-1,-1,0,84239,69434,75529,62900,76457,76628,68531,39905,47728,39472,57580,12920,1
50000,1,3,2,39,0,0,0,0,-2,-1,16105,17318,12780,15634,0,13090,11090,15099,6939,13423,0,8879,0
180000,2,2,2,31,0,0,0,-2,-2,-1,54926,69038,59166,0,0,52564,11753,42863,48995,0,0,44221,0
30000,2,1,1,30,0,0,0,0,0,0,16759,12274,15328,15564,11973,12552,11974,5233,9910,4991,6512,2640,0
420000,1,1,1,35,0,-2,0,-1,0,-1,86646,0,104692,75366,68267,74091,64373,0,62197,66016,31600,34814,0
70000,2,1,2,43,0,0,0,-2,-1,-1,14582,11912,12526,0,10627,8849,14136,8342,11429,0,6571,6645,0
280000,2,2,1,46,-2,-1,-2,-1,-1,-1,0,87128,0,77999,63999,63909,0,68496,0,45169,49778,25390,0
150000,2,1,2,42,0,0,-1,0,-1,-2,36303,46866,30441,34953,31774,0,19606,10201,18919,16583,7232,0,0
160000,1,2,1,36,0,0,0,0,-1,-1,69059,78173,80025,49354,77663,52535,27396,48848,38277,27160,64268,26376,0
360000,2,2,2,38,0,0,0,-2,-2,-1,259640,310317,261382,0,0,268430,202971,251039,165727,0,0,145945,0
150000,2,1,1,53,0,0,-1,-1,-1,-1,63196,65885,54929,63043,54449,44231,59223,45551,31976,47075,33418,10548,0
200000,2,2,2,47,1,0,-2,-2,1,0,126758,128009,0,0,138321,120354,1019,72567,0,0,372,74471,1
280000,2,2,1,48,0,1,1,1,1,0,111118,82279,106534,97324,101529,76838,52618,7007,15103,18489,13400,11731,0
60000,2,3,2,30,0,0,-1,0,-1,-1,10633,7965,12496,10484,11179,10718,2538,4604,4933,9224,4307,5957,1
50000,1,2,2,33,1,1,0,0,-2,0,13487,19284,14550,16637,0,17593,669,1930,7688,15708,0,6264,0
30000,1,2,2,37,0,1,1,1,2,2,12907,16219,10045,14892,10213,10045,9767,1573,1056,1183,1119,2767,0
70000,1,1,1,43,1,0,0,-1,-1,0,47046,44464,54204,51776,49397,47487,1334,26915,31579,30781,17946,46755,1
190000,1,1,2,37,1,0,-2,-2,1,2,55013,57794,0,0,66888,46538,2484,12503,0,0,26189,190,1
160000,1,2,1,30,0,-1,0,0,-1,-1,23376,25258,27649,28823,21715,20565,17895,14452,8444,20679,19914,5526,0
40000,2,1,2,34,0,0,0,0,-1,-1,18310,12026,15235,18515,18705,16625,6736,7735,13636,14866,9447,3061,0
170000,2,2,2,34,-2,0,0,0,0,-1,0,16939,15918,14564,17414,11154,0,4660,2799,1783,16375,9518,1
260000,2,1,2,38,0,0,1,0,0,0,116985,123489,131287,120105,108157,117473,76963,68036,37217,85665,90433,54133,0
20000,2,3,2,48,-1,-1,-1,-1,-1,-1,7287,5116,4947,7315,6805,4043,4942,3250,3952,3975,5821,1705,0
90000,1,2,2,30,-2,0,0,0,0,0,0,23428,23122,20595,22360,18187,0,11289,4374,11451,10761,12509,0
450000,2,2,2,44,-1,0,0,-2,-1,0,151505,122155,115084,0,115701,99593,97000,112311,41113,0,59670,64086,0
70000,2,2,1,30,0,-1,-1,0,-2,-1,5318,3168,3893,4570,0,3736,3638,543,2357,4109,0,2547,1
130000,2,2,1,35,0,-1,0,-1,0,0,11460,10987,11476,11354,11473,9864,9221,6946,9398,7802,3893,2262,0
150000,1,1,2,34,0,-1,-2,-1,-1,-1,10762,11935,0,13042,8422,10858,2056,5504,0,3862,3127,7119,0
80000,1,1,2,40,1,2,2,2,1,0,24849,20122,17263,18390,21397,20892,4794,2077,2620,393,851,4566,1
160000,2,2,1,53,3,1,0,-1,-2,0,84284,91786,79755,82357,0,72099,2178,2532,56540,66854,0,9036,0
30000,2,1,2,30,0,0,-1,-2,0,0,20174,15922,13512,0,15065,11181,15271,11200,12416,0,11702,701,0
30000,1,1,2,31,0,0,1,2,1,0,21931,17444,24080,22206,15257,17029,12317,11722,1022,3681,1457,2708,1
50000,2,2,1,46,-1,0,-1,-1,0,-1,38366,51384,45501,34882,32050,34397,25431,39670,33947,20393,13811,31413,0
160000,1,3,2,37,0,0,0,0,0,0,13546,14305,13828,14499,11742,10362,12359,13358,9971,13878,9714,4386,0
70000,2,1,1,35,2,1,0,0,0,0,28865,30040,27422,28867,24473,28280,2413,2894,9175,8739,11642,26341,1
130000,1,1,2,54,0,0,0,0,-1,0,66654,56562,71424,57573,62838,54756,43273,43480,50787,14333,25384,28190,0
270000,2,1,2,34,1,1,1,-2,1,1,66168,55869,56947,0,75948,54275,6255,10810,667,0,31982,5545,0
100000,2,3,1,37,0,2,2,0,0,0,64137,64225,51139,52528,54253,56160,37541,1034,10160,44125,32907,45448,0
20000,1,2,2,42,2,1,1,0,0,1,7332,7227,6777,6235,9024,5834,1115,492,683,3598,7559,131,0
160000,1,2,1,47,-1,-1,-1,-1,-2,0,112291,86922,103385,100323,0,74690,28482,18184,68620,91876,0,62645,1
100000,1,2,1,31,1,-2,-2,-2,-2,3,69149,0,0,0,0,51624,2720,0,0,0,0,6765,0
90000,2,2,1,32,-2,-1,-1,0,2,1,0,55444,41356,45510,41293,41467,0,22353,31077,23548,3080,6254,0
150000,2,2,1,40,0,0,-1,-1,-1,-2,40982,48278,34479,33434,34277,0,34111,22733,8978,23965,29066,0,0
