LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
110000,1,2,2,49,0,0,-2,0,0,2,28757,26738,0,27513,20439,24641,18323,22857,0,13653,11634,3223,0
100000,2,1,2,36,0,-2,0,-1,-1,-2,47838,0,51060,35208,43481,0,29891,0,49093,11495,26827,0,0
60000,2,4,2,32,0,0,0,0,0,0,8745,7495,8500,7109,6042,5918,6634,1035,4900,4556,4125,4109,0
80000,2,1,2,38,0,0,1,1,1,0,10594,9213,7796,9149,8744,10891,8937,3155,358,519,393,8921,0
90000,1,3,2,32,1,2,0,0,-2,1,15563,15677,20214,14514,0,16020,587,1517,9767,11275,0,1261,1
160000,1,2,2,38,1,0,1,1,1,-2,62034,84002,57458,58896,72006,0,786,38024,12781,687,3751,0,1
130000,2,1,2,34,1,0,0,-1,0,0,92448,64973,81353,64027,61542,61937,4872,55268,66763,54506,38833,26806,0
30000,1,2,2,36,0,0,-1,-1,0,0,2846,2536,2637,2433,2412,1874,2800,2185,328,1873,1809,1426,0
100000,2,3,2,33,1,2,-2,0,0,0,45715,42941,0,37572,37449,39223,704,3833,0,31300,9725,15247,1
70000,1,3,3,31,0,0,-1,-1,-1,0,27489,24178,32112,25794,26431,19576,10857,7670,15261,21133,15862,11243,1
30000,2,2,2,36,-1,0,0,1,2,1,3018,3068,3629,2588,2682,3428,1498,2053,2510,192,189,133,0
30000,2,1,1,35,1,1,0,-2,0,0,12176,14253,13395,0,11293,10372,1396,437,6412,0,3162,8473,0
100000,1,1,2,43,0,-2,0,1,-2,0,8623,0,16448,16552,0,14092,4645,0,5189,1859,0,3293,1
80000,2,2,1,48,-1,0,-1,-1,0,0,22989,25985,25597,23809,24482,17213,12974,15309,21540,16168,10934,13469,0
70000,1,2,1,42,1,0,1,2,1,1,32231,27645,21163,26763,20643,26431,95,21031,2337,2113,1111,2627,1
60000,1,3,2,35,0,0,1,0,2,0,3032,2779,3005,3241,3034,2392,1254,1767,94,2937,582,1634,0
80000,1,1,1,38,-1,0,0,0,0,0,11106,9171,10172,9056,10136,8421,4781,7204,8663,5652,6681,1570,0
150000,1,2,2,38,0,0,2,1,1,0,26460,20615,28534,25046,17834,21191,18350,13214,3240,8771,4429,3749,1
120000,1,2,2,32,-1,0,-1,-2,0,0,17147,18541,17372,0,15259,16440,11057,9729,8918,0,8341,9687,0
100000,1,2,1,47,0,0,-1,-2,-1,-1,36871,25301,23698,0,26446,25999,20692,22433,21860,0,8845,21140,0
280000,2,2,2,37,-2,1,1,1,1,0,0,105368,117560,108028,121346,100781,0,9518,34336,7993,1851,93996,1
100000,2,1,2,30,2,0,0,0,0,0,71241,69138,72921,72987,67950,69183,9864,57888,46298,48995,39170,56317,0
180000,1,2,1,35,0,0,0,0,-2,-1,25455,35082,26998,36295,0,22601,10212,20019,19780,12562,0,19094,0
70000,2,2,1,48,3,3,1,1,2,1,58018,65197,50318,65137,57691,65141,1617,1776,2424,1814,2007,3122,1
90000,2,2,2,38,1,2,1,1,0,1,58869,60787,57372,52982,58881,43008,8876,7798,354,1676,57876,1477,1
90000,2,2,1,37,0,1,1,1,-1,-1,21220,20463,19888,24069,16041,13682,16189,6217,9,4705,6694,9894,0
60000,2,3,2,51,0,0,0,-2,-1,-1,34380,21606,31589,0,27691,26741,8950,7113,15454,0,7234,13440,0
60000,1,2,1,34,-1,-1,-1,-1,0,0,34605,24484,28463,25205,30784,27977,19894,18058,15387,14376,20751,12333,0
170000,2,1,2,40,-1,-1,-1,-1,-1,-1,4090,3696,3474,4321,3987,3241,3921,2577,2651,2949,2390,790,0
200000,2,2,1,39,0,0,-1,0,0,0,62347,42521,52887,59545,47529,53458,40557,19608,37922,43213,22813,12190,1
180000,2,2,2,39,1,0,0,-1,-1,0,96726,93210,122363,116784,72003,79608,28758,44836,56310,65744,51084,72099,0
140000,1,3,2,35,0,-2,-2,0,0,0,16676,0,0,13376,15266,20451,9557,0,0,5521,13950,13498,0
110000,2,2,1,35,0,0,0,0,0,0,10706,9987,14585,14961,14651,12476,6847,3122,13050,9938,11924,9534,0
120000,2,1,1,33,-2,1,1,0,-1,-1,0,26333,32199,24377,23777,33267,0,1997,764,6042,15759,18657,0
100000,2,2,2,31,1,0,0,0,0,0,46922,63752,44356,35612,48019,40860,16609,58349,43966,19076,29362,13231,0
70000,1,2,2,31,0,-2,0,0,1,0,21094,0,21998,22461,18363,11774,18871,0,17909,14532,7217,10251,0
80000,1,2,2,48,0,1,0,0,0,-1,16850,13778,14840,12742,14430,13920,16278,800,11336,7700,7649,7418,0
80000,2,2,1,30,1,0,-1,-1,-1,-1,36277,32313,33324,34630,38145,29983,451,9494,13928,16551,32412,27598,0
110000,2,1,1,35,0,-2,0,0,-1,0,29126,0,33828,19992,31675,35148,15485,0,31534,9957,24311,25928,0
20000,1,2,1,30,0,1,2,0,1,1,5058,5980,4796,5021,3540,4042,3428,590,1228,1346,72,460,0
40000,2,2,2,31,-1,0,0,0,0,0,7385,6490,4948,5224,6775,5180,3633,3981,2455,4812,3511,2649,0
410000,1,1,1,48,-1,-1,-1,-1,-1,-1,23097,20046,19820,18657,19840,17042,18153,11337,5982,5348,17174,12961,0
80000,1,2,2,41,0,0,0,0,0,0,4686,4128,4898,3961,4774,4642,2678,817,446,2270,4108,3687,0
90000,2,3,1,41,0,-2,0,0,0,0,24518,0,18691,18614,15262,14723,22513,0,8194,16907,11354,7540,0
130000,2,2,2,44,0,0,-2,0,1,0,50741,46773,0,41276,40314,38272,10769,20924,0,29785,1238,30828,0
70000,2,2,2,33,0,0,0,0,0,0,5468,6249,6384,6146,7151,4997,4256,2582,2580,3485,6524,2715,0
40000,2,3,1,36,1,0,-1,0,-1,-1,39613,28452,29259,33910,30719,31758,1470,19828,17857,28505,29161,26158,1
100000,2,1,1,31,0,0,0,0,0,0,45439,45040,40232,32162,55929,43188,33639,40586,21574,15462,25101,16204,1
110000,2,1,2,39,0,1,1,1,-2,0,7676,7944,8205,7318,0,6244,6954,2489,189,677,0,3913,0
90000,2,3,2,30,2,2,1,1,0,0,16630,23197,17795,19154,17909,19957,374,2,2781,465,10045,14428,0
70000,2,2,2,37,-1,-1,0,0,0,0,4218,4600,4203,3760,4317,3897,4137,1207,2906,1607,3359,3234,0
40000,1,3,1,45,1,1,0,0,-2,2,14104,10277,13560,11504,0,8527,1305,880,9566,7299,0,125,1
120000,2,1,1,32,1,0,0,1,2,2,61972,49775,48700,53011,51046,36493,7649,38460,25118,5182,3971,9855,0
210000,1,2,1,49,0,-2,-1,0,0,-1,28405,0,38560,41737,26026,31692,20003,0,29518,11299,8523,20017,0
100000,1,2,2,34,1,2,0,0,0,0,25580,22557,20158,25149,19428,21810,360,3589,15655,11684,9675,12703,1
150000,1,2,2,42,-1,-1,-1,-2,0,0,37137,39324,26870,0,28042,29410,28946,8872,6707,0,9531,25468,0
330000,1,1,1,48,-1,-1,-1,-1,0,0,128643,86395,115115,125171,110706,99075,64905,43528,62941,54297,57506,40197,0
150000,2,3,1,34,-2,0,2,1,-2,0,0,91923,114757,116696,0,138082,0,44059,1007,21900,0,115806,1
40000,1,2,1,42,0,0,0,-1,0,0,6122,6876,5835,4923,5715,3656,4839,6026,4486,1097,4065,2167,0
60000,1,2,2,37,0,0,0,0,1,2,8098,7855,8559,7625,7602,8143,7251,6562,988,4348,278,590,0
310000,1,3,1,48,1,-2,0,0,0,0,123830,0,112130,96399,99256,91687,22883,0,106813,89253,23943,86344,0
200000,2,1,2,35,-2,0,0,0,-2,0,0,11207,9586,12310,0,8652,0,8719,1808,10163,0,7428,0
80000,2,1,2,37,0,0,0,0,0,-1,31206,32423,33360,29492,29625,27867,30241,24625,27691,18536,22059,3060,0
50000,1,2,1,38,1,0,0,1,1,1,20318,16676,18445,11989,13278,16725,2823,14558,8014,295,1455,331,0
60000,1,2,1,46,-1,-1,-1,-1,-1,-1,19547,21419,22388,24067,23737,25257,13362,11791,16089,11851,12876,12374,0
30000,1,2,2,40,0,-1,0,0,0,0,17940,18780,11709,16282,9960,15609,14675,14866,10022,12320,5473,1351,0
130000,1,2,1,35,1,2,2,1,1,2,85503,74313,87845,86392,94168,93678,11708,15130,9525,6350,7754,1240,1
100000,1,1,2,30,0,1,0,-2,0,0,18878,13512,23937,0,17482,26065,11664,60,9938,0,10205,6175,0
130000,2,1,1,32,-1,-1,-1,0,0,-1,21096,21658,20454,20890,14606,18929,19846,13635,11510,16663,13442,14148,0
220000,2,1,2,32,-1,0,-1,0,-2,-1,17170,15704,16144,14932,0,12912,10023,7744,9015,13179,0,11525,0
40000,1,2,2,31,0,1,1,1,0,0,11568,8105,10189,9796,9112,9992,6064,60,593,1896,1416,2006,0
80000,2,2,1,31,0,0,0,0,-1,-1,56988,59008,57660,55133,38359,48538,35766,35768,42048,20014,31793,41635,0
90000,1,2,2,39,0,0,0,0,-1,-1,20988,18486,20743,22284,16319,18077,17264,12538,16245,7519,14915,8963,0
40000,1,3,2,31,0,0,0,0,0,0,9058,8057,8256,7866,8599,9231,3046,6698,7793,6750,4766,6364,0
80000,2,2,2,40,0,0,1,1,1,0,28228,27760,29037,28879,36769,32510,15739,19578,763,2777,7004,25987,0
240000,1,1,2,39,0,0,0,0,-1,-2,100505,129915,108521,112341,105695,0,71660,106655,32014,89650,88183,0,0
60000,1,2,1,38,0,0,0,-1,0,0,4287,3776,4291,4763,3902,5517,130,2708,3340,3882,2716,4692,1
70000,1,1,1,47,-1,-1,-1,-1,-1,0,13161,10684,14785,9950,11851,11245,9714,7378,12726,5023,4481,10557,0
310000,2,1,2,32,-2,0,-1,0,0,-1,0,150717,145962,133756,114925,138726,0,90840,90108,82144,87535,119485,0
720000,1,1,1,31,-1,-1,-2,0,0,-1,218680,199259,0,179151,166509,92932,185703,31716,0,162938,88727,82870,0
20000,1,2,2,51,-1,-1,0,0,0,0,15132,16988,18742,16657,18801,18633,4044,10116,11918,12903,16064,12070,0
140000,1,3,2,58,0,-1,-1,0,0,-1,39821,34254,37410,33084,35760,40934,18469,31668,27231,11433,10848,36991,0
90000,2,2,2,50,0,0,-2,-1,-1,0,33394,36613,0,31559,29360,31511,18406,14158,0,17543,15275,16837,0
50000,1,3,1,51,0,-1,0,0,0,0,19471,21637,18267,19566,20902,28001,16510,4476,17246,9935,11327,25114,0
70000,2,2,2,42,-2,1,1,0,0,0,0,9067,10110,11815,10222,11704,0,326,132,3361,4613,8626,0
470000,1,2,1,48,-1,-1,0,-1,0,-1,165923,168786,213127,166019,176250,170970,107689,80499,30243,92494,98998,157852,0
70000,2,3,1,44,1,0,1,0,0,-1,22080,18366,22214,19789,18733,17118,3913,14617,452,15481,12178,8027,0
180000,2,2,1,45,0,0,-1,-1,-1,0,85412,58944,80805,69278,51118,62668,48678,42902,10216,62682,46194,57999,0
150000,2,2,1,67,-1,-1,-2,-1,-1,-1,49012,41788,0,36219,23960,47896,35589,13478,0,34328,16212,28697,0
180000,1,3,2,31,0,0,1,0,0,1,8203,8726,7419,8705,6406,7746,5264,5283,1081,3975,2656,541,1
100000,1,2,1,30,0,0,1,0,0,0,34941,34292,38896,38778,35726,28858,32699,23618,2391,22501,19119,19678,0
180000,2,3,1,31,0,0,-2,-1,-1,-1,67759,68265,0,58651,59713,60745,58730,55387,0,22645,14538,34412,0
160000,1,2,2,36,-1,-1,-1,0,0,0,22880,23238,25136,18071,24163,20508,7512,13331,16725,15135,17869,18722,0
130000,1,3,2,34,1,-2,0,0,0,0,26100,0,32932,25392,25725,28686,542,0,21259,21331,6474,9710,1
330000,1,2,1,32,2,1,1,1,1,1,190528,163701,215119,180657,166768,176559,5547,44036,1428,9791,16216,425,0
30000,1,4,1,34,0,0,-1,0,1,3,12069,12012,11872,10619,11183,10882,8256,3723,11334,9837,1933,529,0
50000,1,2,1,52,1,1,-2,0,1,0,22460,21793,0,20107,23487,21054,5664,382,0,8582,3728,19657,0
70000,2,3,1,36,2,1,2,0,-2,2,43119,47789,50802,40399,0,41363,7167,12767,842,26229,0,3756,1
170000,1,1,1,30,0,-2,0,0,-1,0,104519,0,92536,92052,79364,60767,99435,0,30569,74155,28844,20875,0
40000,1,2,1,37,1,1,1,2,2,1,35203,27170,23156,26754,26507,20360,7326,1559,3911,1452,2264,4499,0
110000,2,2,2,51,-1,-1,-1,-2,0,-1,26139,24182,23382,0,28740,26844,19422,15409,19574,0,16761,7181,0
190000,2,1,2,35,-1,-1,0,-2,-1,-1,26798,24631,26049,0,26186,21407,26275,18386,10578,0,15277,8914,0
30000,1,3,1,30,-1,-1,0,0,0,0,11896,10822,12346,9915,11883,6196,4954,3558,5887,8925,5589,5645,0
170000,2,1,2,33,0,0,0,0,-1,0,35793,37303,31979,31918,34138,39743,24482,10460,27296,11418,18860,6321,1
160000,1,1,1,38,0,1,0,0,-2,1,63682,57231,61620,61789,0,63107,31313,7712,54288,58842,0,6508,1
140000,2,2,1,43,-2,0,0,0,0,0,0,55834,65381,61623,52140,58886,0,42969,51363,39902,27326,34632,1
200000,1,1,2,30,1,1,0,2,1,1,103586,133686,160593,129610,149387,137379,13514,3715,87634,992,1814,916,0
50000,2,3,2,35,0,0,-1,0,0,-1,13279,14988,12182,12982,14671,11209,3412,11049,11704,9208,6010,2929,0
160000,2,2,2,38,0,0,0,0,0,-1,50163,72362,61522,52629,51250,55587,33412,27190,20137,21243,36245,17052,0
170000,2,2,1,35,0,0,0,-2,0,-2,47977,38724,51376,0,37327,0,30537,13621,44489,0,21089,0,0
100000,1,1,2,45,0,0,-1,1,1,2,63105,76107,58829,71866,72639,57541,53722,40361,14957,80,587,5260,0
200000,2,1,2,38,0,-1,-1,-1,-1,-1,43412,47048,34123,35240,35811,43485,36048,34585,25766,30224,13004,10016,0
340000,2,1,2,43,0,0,-1,-1,-2,-1,37840,39049,36418,43294,0,47279,13396,25532,28324,4770,0,39939,0
70000,1,2,2,38,-2,0,1,0,1,1,0,20896,20565,15402,20633,19144,0,7336,7830,3365,1240,409,0
170000,1,2,1,31,0,0,0,0,0,0,26387,24928,29240,21960,19769,19338,6739,12457,16538,15710,12845,15744,0
130000,1,1,1,34,1,2,2,1,-1,-1,29650,37221,25934,36210,27204,28238,112,4733,991,2457,12995,26547,1
30000,2,2,1,34,0,0,0,0,0,-2,7205,8048,8107,5847,5497,0,4599,6293,2251,3379,4055,0,0
80000,1,1,2,32,0,0,0,-1,0,0,41077,42128,35582,35576,41564,31326,23449,35352,29104,27546,28734,15718,0
120000,1,3,1,31,0,0,-2,-1,0,0,90998,74701,0,89338,92115,98305,69463,55846,0,54140,38683,72229,1
140000,2,1,2,36,0,0,-1,0,-1,0,39603,46787,49543,33832,45565,49891,15227,34004,26645,20721,15704,40817,0
180000,2,2,2,46,-1,-1,0,0,-1,-1,56583,76229,69367,72173,65908,67836,41024,27703,51710,43471,41677,28469,0
100000,1,3,1,39,0,0,0,0,-2,1,83369,84113,66876,74113,0,61302,30447,75560,6955,33589,0,4697,0
120000,1,2,1,37,-2,2,1,0,-2,-2,0,52555,41853,51519,0,0,0,773,1097,22654,0,0,1
220000,1,2,1,31,0,0,0,0,-1,0,55537,40457,37998,46970,55539,38497,18848,19847,31405,26185,53241,21896,0
450000,2,1,1,46,0,-2,-2,0,-2,-1,335491,0,0,234531,0,309707,275655,0,0,88124,0,202461,0
60000,1,1,2,31,0,0,1,-2,1,-2,25166,28636,30182,0,20513,0,23977,23242,3730,0,47,0,1
180000,2,1,1,40,0,0,0,-1,-1,-1,34543,26479,30808,34714,27358,34681,10614,13113,18422,13410,20142,25584,1
120000,2,1,2,34,0,0,0,-2,0,1,36998,43569,35493,0,44855,36783,15296,13589,28653,0,27667,1612,0
40000,2,1,2,36,-2,0,0,0,0,2,0,5382,6365,6999,4488,6118,0,2880,5351,4681,3115,333,0
200000,2,2,2,34,0,0,0,0,-2,-2,99164,117916,114844,72000,0,0,70492,36937,68659,43969,0,0,0
200000,1,2,1,34,0,0,-2,1,2,2,80124,73965,0,67468,62369,52948,59380,30556,0,5532,12099,2379,0
220000,1,2,1,34,3,3,2,2,1,0,44102,58077,56015,50413,57943,48382,6684,15557,582,481,9988,30353,1
50000,1,2,1,42,0,0,1,0,0,0,28992,31936,32802,25771,28883,32268,25600,18551,10442,23100,18660,23235,0
90000,2,1,2,40,0,-2,0,0,0,1,23826,0,18961,21335,15224,17816,15245,0,13259,13363,7804,782,0
90000,2,2,2,31,0,1,0,-2,0,0,71775,74043,74082,0,61571,90943,25238,20009,37295,0,15003,51767,0
40000,2,1,2,42,0,-1,-2,-1,-1,0,25374,15810,0,22412,21447,19910,15233,14011,0,18658,11114,14647,0
50000,1,1,1,32,1,1,1,0,0,1,18424,14688,15866,17053,19331,16791,1201,1937,959,10533,11551,874,1
70000,1,1,2,32,0,0,0,0,0,0,47316,43160,52064,45304,46050,47581,11118,33125,29092,39934,13538,26780,0
60000,2,2,1,36,0,-1,0,0,0,-2,28214,54082,41816,44769,35519,0,18582,53698,33514,28594,15253,0,0
180000,2,3,2,45,0,-1,0,0,-2,0,53927,40440,31634,33659,0,33183,8341,23072,26965,25487,0,18399,0
420000,1,1,2,30,-1,-1,1,0,-1,-1,194778,170515,150850,187127,168807,145211,143692,90416,11239,134068,150327,60277,0
90000,2,2,1,38,0,-2,0,0,0,-1,22463,0,46059,36066,40125,37230,16717,0,41719,22255,13067,9542,0
190000,1,1,2,31,0,0,-1,-1,-1,-1,82269,72727,80129,64940,72077,77026,49989,60932,57726,30337,63023,74056,1
180000,2,2,1,36,0,-1,0,-1,-1,0,39104,38355,27430,41006,28720,36536,25309,27098,6463,31396,20321,18745,0
120000,1,2,1,38,0,0,0,0,0,1,10346,8780,7100,9132,8746,8683,3746,7014,4429,5762,3735,1412,0
170000,2,1,1,34,0,-1,-1,-1,-1,-1,42639,43952,32822,38697,40253,43734,14367,31494,29182,5819,30701,18841,0
110000,2,3,2,36,0,-1,-1,0,0,-1,38589,37269,39120,31216,27737,39044,14868,25254,33954,20519,9759,11948,0
110000,1,3,1,30,-1,-1,0,0,0,2,24379,22507,27876,24105,22545,23825,16500,10054,9949,12175,8855,3734,0
80000,1,2,2,31,0,-1,0,0,0,0,29565,24292,25519,27041,34378,26298,17270,23055,19645,21775,19209,23146,0
140000,1,1,1,48,0,0,0,1,2,0,55101,56830,59089,57972,65008,55406,31299,55126,32292,10657,11141,26228,0
120000,1,1,2,30,-2,0,0,0,0,-1,0,22716,30748,21551,21206,22130,0,14436,15956,10734,14249,7339,0
30000,1,2,2,42,0,0,0,0,0,0,5274,3624,5471,4486,4455,4732,3490,411,4730,2114,2801,2371,0
130000,2,2,2,45,0,-2,0,2,0,0,7794,0,7360,6670,6801,5897,6354,0,5658,913,6345,3631,0
220000,2,1,1,43,0,0,0,0,-2,0,41902,42204,35869,44887,0,32423,16741,32382,32966,27685,0,30327,0
110000,2,2,1,41,0,-1,-1,-1,0,0,57946,41758,53879,46580,53103,45485,24041,38491,23421,18003,35270,23991,0
350000,1,2,2,37,0,1,0,0,0,-2,184640,148511,165777,140624,153963,0,87989,37302,91109,60388,122015,0,0
220000,2,2,2,39,0,0,0,0,0,0,90192,85998,68311,79391,113259,80289,61620,59929,34405,53814,57614,56977,0
120000,1,1,2,34,0,0,0,-1,-1,-1,53904,33160,57962,53255,40627,47771,45771,15459,39862,22262,17370,29008,1
290000,2,1,1,41,0,0,0,0,-1,-1,178063,78590,111145,139240,141102,166785,60051,42455,76059,112594,72613,138871,1
90000,2,3,2,31,1,2,0,0,-2,1,31401,33712,24536,29131,0,20845,3688,10156,16229,9617,0,3564,1
200000,2,2,1,40,0,0,0,0,-1,0,50957,43863,43202,35206,37318,50866,44766,34875,32587,27183,22332,46210,0
230000,2,2,1,30,-2,-1,-1,-2,0,-2,0,24273,19849,0,17884,0,0,17017,14997,0,7688,0,0
200000,2,3,2,48,0,-1,-1,-1,0,0,89570,83302,78085,75802,62850,82791,23265,34534,64937,59325,15106,33098,0
130000,1,2,1,36,0,0,0,1,2,1,30645,26748,35684,37929,34602,26197,27346,7226,24519,1063,5988,3344,0
70000,2,2,1,36,0,-1,-2,-2,-1,-1,52936,48046,0,0,50766,38952,11346,11378,0,0,24902,14366,0
110000,1,1,1,33,1,1,-2,0,0,0,39942,42042,0,38855,35278,29858,5425,1341,0,31228,16490,12588,0
70000,1,2,2,39,0,0,1,0,-1,-2,35584,20406,41031,21342,26459,0,33672,18393,7821,9722,18802,0,0
60000,1,3,2,35,-1,-1,-1,0,0,0,25024,23723,20576,18372,25701,24498,17413,13239,13386,12121,14993,11567,0
120000,1,2,2,39,0,-1,-1,-1,-1,-1,45699,44821,41819,53367,39461,46093,13313,22536,31824,37510,17915,30572,0
130000,2,2,1,42,-2,-1,0,-1,0,0,0,6938,5906,4181,6326,4706,0,4628,3799,1498,5486,2177,0
60000,2,1,1,33,0,-2,0,0,0,0,32715,0,24760,33465,30902,28372,28406,0,12732,18292,15643,19862,0
160000,2,3,2,31,2,-2,2,0,2,0,43623,0,45173,45831,45504,45741,2429,0,2274,40426,6489,29976,1
40000,2,3,2,60,0,0,-2,0,0,0,4894,6302,0,5857,4619,5740,4033,6205,0,4942,4403,4402,0
60000,1,1,2,32,0,0,-2,0,-1,-1,41632,34551,0,41626,29899,34423,30847,7858,0,33322,23592,14983,0
360000,1,1,1,38,0,2,2,1,0,-1,218249,201800,275800,232693,183669,219703,69970,32142,67456,39726,166706,139799,0
160000,1,2,2,47,0,-2,0,-1,-1,-1,76935,0,64760,66248,63677,63262,67952,0,20539,41460,45616,38883,0
90000,1,2,2,32,0,0,0,1,0,0,53451,51007,54381,54467,48147,43192,13048,47524,16784,4684,45649,29870,0
70000,1,2,1,45,0,0,0,1,2,2,31493,28675,27824,27577,28191,27604,12955,8305,11069,4457,3116,2995,0
350000,1,1,2,36,-2,-2,0,-1,-2,-1,0,0,31442,41395,0,30243,0,0,13799,29513,0,12904,0
80000,2,3,1,32,0,0,0,-1,-1,-2,4611,5922,5204,3953,5642,0,3290,5076,3453,2378,2841,0,0
40000,2,2,2,54,-1,0,-2,0,0,0,13035,10340,0,11177,12864,9979,5703,4302,0,5513,3926,5495,0
50000,2,4,1,35,-2,0,1,0,0,-1,0,35302,20969,30117,18572,20403,0,12851,4627,18024,14086,7805,0
190000,2,2,2,32,0,-2,0,0,0,0,51084,0,41160,39464,36668,44981,27641,0,29013,30823,1045,34945,0
340000,2,3,2,37,-1,0,-1,-1,-1,-2,203693,157819,155740,167874,144176,0,127399,57553,141672,109851,83675,0,0
80000,2,2,2,37,-1,-1,-1,0,0,1,49522,52334,49619,45057,33833,29617,15180,45625,48119,33650,26853,13,0
150000,2,3,1,30,0,-1,-1,0,0,-1,14223,13442,12106,12630,9292,13871,10463,4541,7304,9977,4156,10965,0
270000,1,1,1,46,0,0,0,-1,0,-2,178579,222169,260103,179237,193059,0,140211,160823,125847,117378,153367,0,1
30000,1,2,1,35,1,1,0,0,0,0,14638,17788,10556,13260,16233,14036,3027,5947,2864,12058,11772,5289,0
110000,1,2,1,41,1,0,0,0,0,0,50394,42552,32786,32535,27947,40765,4058,28638,11198,30952,10948,21976,1
140000,2,1,1,34,0,0,0,0,-1,-1,35620,28216,31761,30183,30452,30684,26356,23705,17756,23290,23514,25024,0
150000,2,2,1,30,3,3,2,3,-2,1,71806,66527,64285,58492,0,71018,10139,2428,2114,5368,0,1656,1
110000,1,1,2,36,-2,0,0,0,0,0,0,21700,15583,21031,24915,20877,0,12076,5122,5102,14184,16534,0
120000,2,2,2,46,0,1,1,0,2,2,24277,17208,20305,18302,12797,18791,19368,598,2584,3569,723,601,0
570000,2,2,2,39,2,1,2,0,0,0,416282,464798,355774,361927,456468,428420,16155,7406,5909,309112,113231,338498,1
160000,1,1,1,44,1,-1,-1,0,0,0,41848,35280,33878,38161,36185,38313,959,24488,10095,24296,22695,31939,1
20000,1,1,2,42,0,0,0,0,-2,-2,7226,8057,6765,5483,0,0,4787,3669,5654,4651,0,0,0
320000,1,1,2,34,0,0,-2,0,0,0,49384,39464,0,53797,47521,37497,44556,33644,0,27074,33782,27286,0
60000,1,2,2,35,-1,-1,0,1,0,0,20541,23018,25656,22515,25821,23417,17900,11669,19284,2604,20578,5975,1
190000,1,2,2,37,1,0,0,0,-2,0,24571,23216,18835,22645,0,20698,7441,12731,15839,14644,0,6491,0
270000,2,2,1,30,0,0,-1,-1,-2,-1,126404,156360,181506,133749,0,152345,85001,116535,103799,84629,0,133383,0
140000,1,2,1,36,-2,0,1,-2,2,1,0,108768,84264,0,89629,81106,0,70366,16809,0,2344,5486,0
60000,2,2,1,45,0,0,0,0,0,0,14278,21805,13775,13171,16653,15004,6449,17565,7971,12236,11784,13453,0
120000,1,1,2,39,0,0,0,-2,-1,-1,29469,19705,31267,0,35838,29461,1285,14507,25254,0,31573,27418,0
150000,2,1,2,70,0,0,-2,-2,-1,-1,107743,74741,0,0,93361,103611,36283,48196,0,0,89864,55344,0
30000,1,4,2,31,0,0,0,0,0,0,10919,10360,11125,10600,12885,11243,4789,4744,5907,4718,9187,7880,0
70000,2,1,2,39,0,-1,0,0,0,0,1092,1204,1218,1263,788,1086,679,835,959,996,464,222,0
110000,1,2,2,39,-1,-1,-1,-1,0,0,43617,34894,37809,50251,31733,35258,23338,22266,25611,41488,20337,34459,0
80000,1,1,1,56,1,-2,2,-2,1,1,50548,0,55794,0,58056,46042,10008,0,8458,0,4485,8662,1
220000,1,2,1,35,-1,0,0,0,0,0,39417,38327,45838,30565,39056,26275,21595,17051,33235,25701,37594,21129,0
280000,1,1,1,39,-1,-1,0,0,0,1,257973,221484,219176,271114,187677,241196,132163,75967,65255,203785,71590,8079,0
50000,2,2,1,36,-1,0,0,0,-2,-1,41949,40254,36493,32446,0,35701,39723,28783,22990,14480,0,12650,1
170000,2,1,2,34,0,0,-1,-1,-1,0,30131,32489,30782,30785,30081,33221,18850,21366,21019,29725,5198,22148,0
60000,2,2,2,31,0,0,0,-2,1,1,7003,7602,6388,0,7155,7001,4543,2720,3424,0,1279,72,0
70000,1,2,2,32,0,0,0,1,2,2,22707,21718,23706,17278,19128,20813,9503,10470,16978,2516,3635,2100,0
60000,2,1,2,44,0,0,0,0,0,0,22173,35834,32143,29834,20292,20388,14801,11670,25896,13161,10307,6756,0
130000,1,3,1,39,-2,-1,-2,0,0,0,0,74117,0,66761,54283,62432,0,52921,0,64417,51613,46816,1
480000,1,1,2,35,0,0,0,0,0,0,220451,189004,204825,145736,131576,158088,157455,124710,179338,80511,111590,46856,1
80000,2,2,1,32,3,1,0,0,0,0,16676,17715,17166,12060,12516,13660,287,808,9939,4668,8107,4114,0
70000,2,1,1,46,2,1,0,-1,-1,-1,29699,32902,29728,29531,36441,27120,3771,1936,24697,4674,29971,20167,1
70000,1,2,2,40,0,1,0,-1,-1,-1,13096,12894,11339,15569,13577,11433,6420,1462,7046,7484,7236,9840,0
30000,2,1,1,32,0,-2,1,1,0,0,14650,0,17004,17364,16872,14338,9753,0,3026,3007,5829,12699,0
60000,2,1,1,30,0,0,1,-2,-2,1,23961,25651,20222,0,0,23187,16305,9844,712,0,0,908,0
50000,2,2,1,34,0,0,-2,0,0,0,19849,19798,0,16700,20241,19595,3418,15541,0,13535,16051,10101,0
40000,2,3,2,46,0,0,-1,-1,-1,0,19853,34728,19376,27521,25081,19126,9625,25609,7499,17456,10595,16167,0
260000,2,1,2,36,0,0,-1,0,-1,-1,107482,107760,84981,108864,97888,80335,37473,68338,35541,52666,49683,49762,0
